MONTO,HORA,DEVICE_SCORE,LINEA_TC,INTERES_TC,DCTO,CASHBACK,IS_PRIME,FRAUDE,GENERO_F,GENERO_M,OS_WEB,OS_ANDROID,OS_OTHER,DIA_DE_LA_SEMANA_MONDAY,DIA_DE_LA_SEMANA_TUESDAY,DIA_DE_LA_SEMANA_WEDNESDAY,DIA_DE_LA_SEMANA_THURSDAY,DIA_DE_LA_SEMANA_FRIDAY,DIA_DE_LA_SEMANA_SATURDAY,DIA_DE_LA_SEMANA_SUNDAY,ESTABLECIMIENTO_RESTAURANTE,ESTABLECIMIENTO_ABARROTES,ESTABLECIMIENTO_SUPER,ESTABLECIMIENTO_MPAGO,ESTABLECIMIENTO_FARMACIA,ESTABLECIMIENTO_OTHER,CIUDAD_TOLUCA,CIUDAD_GUADALAJARA,CIUDAD_MERIDA,CIUDAD_MONTERREY,CIUDAD_OTHER,TIPO_TC_FSICA,TIPO_TC_VIRTUAL
558.7742502,7.0,1.0,72000.0,55.0,0.0,5.587742502,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
755.3818801,3.0,3.0,98000.0,39.0,0.0,7.553818801,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
980.041519,15.0,3.0,64000.0,35.0,98.0041519,17.64074734,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
707.5589796,3.0,3.0,33000.0,59.0,0.0,7.075589796,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
769.770415,12.0,1.0,77000.0,33.0,76.9770415,6.927933735,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
132.7352968,15.0,4.0,69000.0,57.0,0.0,2.654705937,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
481.5838827,18.0,3.0,38000.0,64.0,0.0,9.631677654,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
271.6325919,13.0,1.0,45000.0,53.0,0.0,2.716325919,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
272.1928712,9.0,2.0,30000.0,63.0,0.0,5.443857424,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
372.7649205,2.0,3.0,38000.0,59.0,0.0,7.45529841,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
740.0100094,16.0,5.0,80000.0,49.0,148.0020019,11.84016015,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
88.97181454,22.0,1.0,92000.0,57.0,0.0,0.889718145,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
197.5142736,11.0,4.0,51000.0,59.0,0.0,1.975142736,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
449.0790147,16.0,4.0,50000.0,57.0,44.90790147,8.083422265,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
171.0498931,17.0,4.0,70000.0,50.0,34.20997862,1.368399145,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
830.0606284,15.0,5.0,27000.0,64.0,0.0,16.60121257,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
843.6727919,6.0,5.0,54000.0,34.0,0.0,16.87345584,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
267.4099329,11.0,5.0,47000.0,35.0,0.0,2.674099329,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
907.1722505,5.0,3.0,37000.0,58.0,0.0,18.14344501,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
953.4031548,18.0,1.0,74000.0,54.0,0.0,9.534031548,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
792.0400079,1.0,4.0,43000.0,49.0,79.20400079,7.128360071,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
992.4475421,7.0,1.0,79000.0,43.0,99.24475421,8.932027879,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
471.2732376,18.0,2.0,58000.0,33.0,0.0,4.712732376,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
597.9000679,9.0,5.0,69000.0,61.0,0.0,5.979000679,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
262.9261184,12.0,2.0,50000.0,39.0,26.29261184,4.732670131,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
30.28348268,6.0,2.0,35000.0,33.0,0.0,0.302834827,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
452.3021514,14.0,3.0,98000.0,45.0,0.0,4.523021514,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
200.2402522,22.0,2.0,70000.0,49.0,0.0,2.002402522,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
290.5984385,7.0,2.0,29000.0,36.0,0.0,2.905984385,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
289.1427891,23.0,1.0,61000.0,43.0,28.91427891,2.602285101,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
760.7798911,18.0,4.0,67000.0,60.0,0.0,7.607798911,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
304.9538442,1.0,5.0,45000.0,43.0,0.0,3.049538442,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
744.2375632,22.0,4.0,31000.0,41.0,0.0,7.442375632,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
514.6547017,10.0,2.0,70000.0,44.0,0.0,10.29309403,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
883.7997507,19.0,4.0,83000.0,56.0,0.0,17.67599501,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
794.6333238,14.0,5.0,32000.0,44.0,0.0,7.946333238,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
802.619694,13.0,1.0,39000.0,47.0,0.0,8.02619694,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
774.8723391,22.0,3.0,36000.0,49.0,77.48723391,13.9477021,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
253.6768684,22.0,4.0,71000.0,63.0,25.36768684,2.283091816,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
143.0128687,20.0,3.0,37000.0,42.0,0.0,2.860257374,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
216.2173514,9.0,1.0,58000.0,48.0,0.0,4.324347027,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
196.3458203,5.0,4.0,61000.0,55.0,0.0,1.963458203,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
390.1638519,3.0,4.0,32000.0,46.0,0.0,3.901638519,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
951.799121,1.0,3.0,92000.0,51.0,190.3598242,7.614392968,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
398.6630036,8.0,3.0,36000.0,61.0,0.0,3.986630036,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
56.36373,3.0,5.0,76000.0,57.0,5.636373,1.01454714,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
848.2522435,19.0,1.0,62000.0,60.0,0.0,16.96504487,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
761.1674361,22.0,3.0,86000.0,44.0,76.11674361,6.850506925,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
417.8359441,15.0,1.0,54000.0,55.0,41.78359441,3.760523497,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
211.7268936,4.0,2.0,79000.0,45.0,0.0,2.117268936,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
136.8275763,4.0,5.0,67000.0,42.0,0.0,1.368275763,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
746.9295477,8.0,3.0,78000.0,59.0,74.69295477,6.72236593,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
932.6379799,5.0,4.0,52000.0,58.0,0.0,9.326379799,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
383.9340564,17.0,1.0,61000.0,34.0,0.0,7.678681129,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
339.634062,13.0,3.0,62000.0,34.0,0.0,6.79268124,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
913.346513,16.0,4.0,99000.0,37.0,0.0,9.13346513,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
623.1771026,6.0,2.0,62000.0,48.0,62.31771026,11.21718785,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
501.4875973,4.0,3.0,91000.0,40.0,0.0,10.02975195,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
206.0944264,22.0,1.0,84000.0,59.0,0.0,4.121888528,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
979.8736489,16.0,3.0,49000.0,51.0,0.0,9.798736489,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
331.8147749,14.0,4.0,86000.0,35.0,0.0,3.318147749,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
342.2266827,17.0,5.0,93000.0,37.0,0.0,6.844533653,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
983.6811698,10.0,4.0,29000.0,43.0,98.36811698,8.853130528,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
640.8589668,1.0,2.0,26000.0,50.0,0.0,6.408589668,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
445.6600224,7.0,1.0,54000.0,46.0,89.13200448,3.565280179,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
173.3510816,22.0,2.0,48000.0,61.0,17.33510816,1.560159735,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
971.5122381,5.0,3.0,58000.0,61.0,0.0,9.715122381,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
959.8314039,23.0,2.0,80000.0,59.0,191.9662808,7.678651232,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
389.8196602,2.0,3.0,61000.0,55.0,38.98196602,7.016753884,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
562.9791412,23.0,5.0,40000.0,44.0,0.0,5.629791412,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
540.4505744,7.0,1.0,64000.0,58.0,54.04505744,4.864055169,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
153.4107523,15.0,3.0,47000.0,56.0,15.34107523,2.761393541,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
91.51790262,15.0,2.0,49000.0,44.0,0.0,0.915179026,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
800.0051069,20.0,3.0,35000.0,48.0,0.0,8.000051069,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
899.4715106,4.0,2.0,58000.0,56.0,89.94715106,16.19048719,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
669.5543583,8.0,4.0,77000.0,51.0,66.95543583,12.05197845,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
280.6473455,22.0,1.0,64000.0,51.0,0.0,5.612946911,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
165.6825876,3.0,5.0,94000.0,64.0,0.0,1.656825876,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
899.7176615,4.0,4.0,97000.0,57.0,0.0,8.997176615,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
853.5299067,6.0,4.0,43000.0,45.0,0.0,8.535299067,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
698.0684851,22.0,5.0,44000.0,43.0,69.80684851,12.56523273,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
188.4838507,6.0,3.0,62000.0,33.0,0.0,1.884838507,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
175.694197,13.0,5.0,33000.0,61.0,0.0,1.75694197,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
48.85558814,7.0,5.0,65000.0,64.0,0.0,0.488555881,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
397.8429788,12.0,1.0,52000.0,61.0,0.0,7.956859576,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
345.966921,22.0,2.0,42000.0,57.0,0.0,6.91933842,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
217.3801552,8.0,3.0,81000.0,40.0,21.73801552,1.956421397,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
437.1300315,14.0,2.0,99000.0,45.0,0.0,4.371300315,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
321.2012428,1.0,3.0,33000.0,63.0,0.0,3.212012428,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
666.9995749,15.0,4.0,59000.0,58.0,0.0,6.669995749,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
118.1593645,6.0,5.0,60000.0,57.0,0.0,2.363187289,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
316.7973684,14.0,4.0,33000.0,63.0,0.0,3.167973684,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
528.6358686,14.0,3.0,63000.0,51.0,0.0,5.286358686,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
687.6252621,4.0,1.0,62000.0,45.0,68.76252621,6.188627359,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
179.3316272,11.0,5.0,78000.0,39.0,0.0,3.586632544,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
824.788773,5.0,1.0,37000.0,57.0,0.0,8.24788773,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
577.1672348,17.0,1.0,30000.0,52.0,0.0,5.771672348,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
914.4977006,8.0,2.0,87000.0,62.0,0.0,9.144977006,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
944.612971,8.0,5.0,92000.0,61.0,0.0,9.44612971,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
877.1490722,17.0,1.0,29000.0,59.0,87.71490722,15.7886833,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
777.7397414,12.0,3.0,87000.0,59.0,0.0,7.777397414,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
455.0230432,16.0,4.0,85000.0,55.0,0.0,9.100460863,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
486.1987155,9.0,4.0,62000.0,56.0,0.0,9.723974309,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
237.5975495,18.0,1.0,85000.0,61.0,23.75975495,2.138377945,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
68.01600842,10.0,4.0,37000.0,56.0,0.0,0.680160084,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
922.6634138,7.0,1.0,96000.0,62.0,92.26634138,8.303970724,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
268.791969,3.0,4.0,86000.0,49.0,0.0,5.37583938,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
472.9327982,13.0,3.0,35000.0,62.0,0.0,4.729327982,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
536.8729341,5.0,4.0,26000.0,52.0,0.0,5.368729341,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
604.2760336,21.0,3.0,73000.0,57.0,60.42760336,10.8769686,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
228.7146341,7.0,1.0,48000.0,47.0,0.0,2.287146341,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
27.12018835,18.0,2.0,28000.0,63.0,5.424037671,0.216961507,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
784.6542631,8.0,2.0,98000.0,47.0,0.0,7.846542631,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
627.4211516,11.0,1.0,99000.0,56.0,62.74211516,5.646790365,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
668.518471,5.0,3.0,29000.0,63.0,0.0,6.68518471,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
229.1392859,10.0,2.0,90000.0,34.0,0.0,2.291392859,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
82.30023587,9.0,1.0,55000.0,35.0,0.0,0.823002359,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
628.777729,3.0,4.0,37000.0,59.0,0.0,6.28777729,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
160.3748844,12.0,5.0,29000.0,50.0,16.03748844,1.44337396,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1.635066916,19.0,3.0,38000.0,60.0,0.0,0.016350669,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
232.0883998,12.0,5.0,50000.0,41.0,23.20883998,4.177591196,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
595.8885088,23.0,5.0,32000.0,61.0,59.58885088,5.362996579,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
526.8179409,10.0,3.0,47000.0,56.0,52.68179409,4.741361468,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
116.8907809,5.0,3.0,31000.0,32.0,0.0,1.168907809,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
986.5095973,13.0,2.0,45000.0,55.0,0.0,9.865095973,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
671.511068,2.0,4.0,37000.0,34.0,67.1511068,6.043599612,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
507.9470628,12.0,1.0,49000.0,64.0,50.79470628,9.143047131,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
235.1247033,10.0,2.0,81000.0,40.0,0.0,4.702494066,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
43.71296801,21.0,5.0,46000.0,49.0,0.0,0.43712968,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
191.5185961,20.0,5.0,83000.0,46.0,19.15185961,1.723667365,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
173.5323186,20.0,1.0,83000.0,34.0,0.0,1.735323186,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
737.4614697,15.0,5.0,43000.0,38.0,0.0,14.74922939,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
474.8692251,18.0,5.0,74000.0,47.0,47.48692251,4.273823026,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
734.0311382,10.0,1.0,78000.0,39.0,0.0,7.340311382,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
995.0880925,17.0,5.0,69000.0,36.0,0.0,9.950880925,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
185.5105841,23.0,3.0,55000.0,38.0,18.55105841,1.669595257,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
541.1157117,7.0,5.0,27000.0,51.0,54.11157117,4.870041406,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
672.3296153,12.0,4.0,40000.0,38.0,0.0,6.723296153,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
314.2839464,2.0,2.0,85000.0,41.0,0.0,3.142839464,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
439.7724215,2.0,4.0,87000.0,37.0,0.0,4.397724215,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
426.7959887,16.0,1.0,33000.0,43.0,0.0,8.535919774,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
213.7082,18.0,3.0,55000.0,43.0,0.0,4.274164,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
874.1043089,1.0,3.0,35000.0,60.0,87.41043089,15.73387756,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
849.2638364,15.0,2.0,41000.0,52.0,169.8527673,13.58822138,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
29.41480058,11.0,3.0,56000.0,59.0,0.0,0.294148006,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
692.4003651,11.0,4.0,96000.0,63.0,0.0,6.924003651,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
249.2658881,23.0,5.0,72000.0,43.0,49.85317761,1.994127105,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
127.7825913,15.0,2.0,68000.0,56.0,0.0,1.277825913,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
805.1638449,16.0,5.0,63000.0,62.0,80.51638449,7.246474604,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
47.94372532,3.0,2.0,83000.0,52.0,0.0,0.479437253,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
542.7425377,4.0,2.0,46000.0,38.0,0.0,5.427425377,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
645.5011147,1.0,2.0,86000.0,49.0,0.0,6.455011147,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
929.9097202,5.0,5.0,40000.0,61.0,92.99097202,8.369187482,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
976.3313818,21.0,4.0,73000.0,40.0,0.0,19.52662764,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
