MONTO,HORA,DEVICE_SCORE,LINEA_TC,INTERES_TC,DCTO,CASHBACK,IS_PRIME,GENERO_F,GENERO_M,OS_WEB,OS_ANDROID,OS_OTHER,DIA_DE_LA_SEMANA_MONDAY,DIA_DE_LA_SEMANA_TUESDAY,DIA_DE_LA_SEMANA_WEDNESDAY,DIA_DE_LA_SEMANA_THURSDAY,DIA_DE_LA_SEMANA_FRIDAY,DIA_DE_LA_SEMANA_SATURDAY,DIA_DE_LA_SEMANA_SUNDAY,ESTABLECIMIENTO_RESTAURANTE,ESTABLECIMIENTO_ABARROTES,ESTABLECIMIENTO_SUPER,ESTABLECIMIENTO_MPAGO,ESTABLECIMIENTO_FARMACIA,ESTABLECIMIENTO_OTHER,CIUDAD_TOLUCA,CIUDAD_GUADALAJARA,CIUDAD_MERIDA,CIUDAD_MONTERREY,CIUDAD_OTHER,TIPO_TC_FSICA,TIPO_TC_VIRTUAL,REAL_LABEL,PREDICTED_FRAUD_SCORE,PREDICTED_FRAUD_LABEL
471.6577427,13.0,2.0,74000.0,61.0,0.0,4.716577427,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.19625422,0
820.5666748,2.0,3.0,76000.0,48.0,82.05666748,7.385100073,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.13088654,0
62.68417499,9.0,3.0,29000.0,45.0,0.0,0.62684175,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.17617889,0
25.24334394,12.0,4.0,92000.0,45.0,0.0,0.252433439,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.28806102,0
142.8312891,19.0,3.0,42000.0,64.0,0.0,2.856625782,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.27627352,0
207.156916,18.0,1.0,25000.0,39.0,20.7156916,1.864412244,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.1038308,0
431.7958512,11.0,1.0,77000.0,36.0,0.0,8.635917024,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.11901321,0
0.191099052,6.0,5.0,96000.0,48.0,0.0,0.001910991,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.2012077,0
256.5571163,14.0,2.0,69000.0,55.0,0.0,5.131142326,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.1475044,0
469.3187265,23.0,3.0,70000.0,34.0,0.0,4.693187265,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.21362062,0
602.6710797,7.0,3.0,97000.0,58.0,0.0,6.026710797,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.24326251,0
940.4769053,18.0,4.0,81000.0,32.0,0.0,9.404769053,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.1877964,0
197.0118314,11.0,3.0,93000.0,37.0,0.0,1.970118314,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.11668412,0
184.5229859,15.0,3.0,35000.0,50.0,18.45229859,3.321413746,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.11988546,0
558.7742502,7.0,1.0,72000.0,55.0,0.0,5.587742502,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.09050414,0
755.3818801,3.0,3.0,98000.0,39.0,0.0,7.553818801,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.27723148,0
980.041519,15.0,3.0,64000.0,35.0,98.0041519,17.64074734,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.337331,0
707.5589796,3.0,3.0,33000.0,59.0,0.0,7.075589796,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.13050668,0
769.770415,12.0,1.0,77000.0,33.0,76.9770415,6.927933735,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.16486877,0
132.7352968,15.0,4.0,69000.0,57.0,0.0,2.654705937,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.22191474,0
481.5838827,18.0,3.0,38000.0,64.0,0.0,9.631677654,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.3272246,0
271.6325919,13.0,1.0,45000.0,53.0,0.0,2.716325919,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.28019342,0
272.1928712,9.0,2.0,30000.0,63.0,0.0,5.443857424,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.08439902,0
372.7649205,2.0,3.0,38000.0,59.0,0.0,7.45529841,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.092698425,0
740.0100094,16.0,5.0,80000.0,49.0,148.0020019,11.84016015,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.2776005,0
88.97181454,22.0,1.0,92000.0,57.0,0.0,0.889718145,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.3267925,0
197.5142736,11.0,4.0,51000.0,59.0,0.0,1.975142736,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.3708283,0
449.0790147,16.0,4.0,50000.0,57.0,44.90790147,8.083422265,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.18730664,0
171.0498931,17.0,4.0,70000.0,50.0,34.20997862,1.368399145,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.4503242,1
830.0606284,15.0,5.0,27000.0,64.0,0.0,16.60121257,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.15245666,0
843.6727919,6.0,5.0,54000.0,34.0,0.0,16.87345584,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.34599543,0
267.4099329,11.0,5.0,47000.0,35.0,0.0,2.674099329,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.20532466,0
907.1722505,5.0,3.0,37000.0,58.0,0.0,18.14344501,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.17626968,0
953.4031548,18.0,1.0,74000.0,54.0,0.0,9.534031548,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.058456887,0
792.0400079,1.0,4.0,43000.0,49.0,79.20400079,7.128360071,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.04683061,0
992.4475421,7.0,1.0,79000.0,43.0,99.24475421,8.932027879,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.22164136,0
471.2732376,18.0,2.0,58000.0,33.0,0.0,4.712732376,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.44649425,1
597.9000679,9.0,5.0,69000.0,61.0,0.0,5.979000679,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.35519943,0
262.9261184,12.0,2.0,50000.0,39.0,26.29261184,4.732670131,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.09862072,0
30.28348268,6.0,2.0,35000.0,33.0,0.0,0.302834827,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.13745311,0
452.3021514,14.0,3.0,98000.0,45.0,0.0,4.523021514,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.30226326,0
200.2402522,22.0,2.0,70000.0,49.0,0.0,2.002402522,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.041483995,0
290.5984385,7.0,2.0,29000.0,36.0,0.0,2.905984385,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.11997215,0
289.1427891,23.0,1.0,61000.0,43.0,28.91427891,2.602285101,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.21134748,0
760.7798911,18.0,4.0,67000.0,60.0,0.0,7.607798911,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5146467,1
304.9538442,1.0,5.0,45000.0,43.0,0.0,3.049538442,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.16572195,0
744.2375632,22.0,4.0,31000.0,41.0,0.0,7.442375632,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.4101015,0
514.6547017,10.0,2.0,70000.0,44.0,0.0,10.29309403,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.4090205,0
883.7997507,19.0,4.0,83000.0,56.0,0.0,17.67599501,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.26786053,0
794.6333238,14.0,5.0,32000.0,44.0,0.0,7.946333238,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.16093539,0
802.619694,13.0,1.0,39000.0,47.0,0.0,8.02619694,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.15340835,0
774.8723391,22.0,3.0,36000.0,49.0,77.48723391,13.9477021,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.061189253,0
253.6768684,22.0,4.0,71000.0,63.0,25.36768684,2.283091816,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.2103872,0
143.0128687,20.0,3.0,37000.0,42.0,0.0,2.860257374,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.2236422,0
216.2173514,9.0,1.0,58000.0,48.0,0.0,4.324347027,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.07755992,0
196.3458203,5.0,4.0,61000.0,55.0,0.0,1.963458203,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.40623018,0
390.1638519,3.0,4.0,32000.0,46.0,0.0,3.901638519,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.2857967,0
951.799121,1.0,3.0,92000.0,51.0,190.3598242,7.614392968,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.078314506,0
398.6630036,8.0,3.0,36000.0,61.0,0.0,3.986630036,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.17263785,0
56.36373,3.0,5.0,76000.0,57.0,5.636373,1.01454714,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.18584965,0
848.2522435,19.0,1.0,62000.0,60.0,0.0,16.96504487,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.21285872,0
761.1674361,22.0,3.0,86000.0,44.0,76.11674361,6.850506925,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.2332062,0
417.8359441,15.0,1.0,54000.0,55.0,41.78359441,3.760523497,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.26008505,0
211.7268936,4.0,2.0,79000.0,45.0,0.0,2.117268936,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.13050377,0
136.8275763,4.0,5.0,67000.0,42.0,0.0,1.368275763,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.2415546,0
746.9295477,8.0,3.0,78000.0,59.0,74.69295477,6.72236593,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.09758542,0
932.6379799,5.0,4.0,52000.0,58.0,0.0,9.326379799,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.22496651,0
383.9340564,17.0,1.0,61000.0,34.0,0.0,7.678681129,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.22688039,0
339.634062,13.0,3.0,62000.0,34.0,0.0,6.79268124,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.13974965,0
913.346513,16.0,4.0,99000.0,37.0,0.0,9.13346513,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.14954002,0
623.1771026,6.0,2.0,62000.0,48.0,62.31771026,11.21718785,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.4156226,0
501.4875973,4.0,3.0,91000.0,40.0,0.0,10.02975195,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.4082387,0
206.0944264,22.0,1.0,84000.0,59.0,0.0,4.121888528,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.046177104,0
979.8736489,16.0,3.0,49000.0,51.0,0.0,9.798736489,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.23512128,0
331.8147749,14.0,4.0,86000.0,35.0,0.0,3.318147749,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.22507113,0
342.2266827,17.0,5.0,93000.0,37.0,0.0,6.844533653,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.29609397,0
983.6811698,10.0,4.0,29000.0,43.0,98.36811698,8.853130528,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.33062598,0
640.8589668,1.0,2.0,26000.0,50.0,0.0,6.408589668,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.18414864,0
445.6600224,7.0,1.0,54000.0,46.0,89.13200448,3.565280179,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.48307282,1
173.3510816,22.0,2.0,48000.0,61.0,17.33510816,1.560159735,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.118046194,0
971.5122381,5.0,3.0,58000.0,61.0,0.0,9.715122381,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.23666233,0
959.8314039,23.0,2.0,80000.0,59.0,191.9662808,7.678651232,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.35330227,0
389.8196602,2.0,3.0,61000.0,55.0,38.98196602,7.016753884,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.07681352,0
562.9791412,23.0,5.0,40000.0,44.0,0.0,5.629791412,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.34525818,0
540.4505744,7.0,1.0,64000.0,58.0,54.04505744,4.864055169,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.19538829,0
153.4107523,15.0,3.0,47000.0,56.0,15.34107523,2.761393541,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3520019,0
91.51790262,15.0,2.0,49000.0,44.0,0.0,0.915179026,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.38954237,0
800.0051069,20.0,3.0,35000.0,48.0,0.0,8.000051069,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.3205528,0
899.4715106,4.0,2.0,58000.0,56.0,89.94715106,16.19048719,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.16688466,0
669.5543583,8.0,4.0,77000.0,51.0,66.95543583,12.05197845,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.07193405,0
280.6473455,22.0,1.0,64000.0,51.0,0.0,5.612946911,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.15369803,0
165.6825876,3.0,5.0,94000.0,64.0,0.0,1.656825876,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.31849378,0
899.7176615,4.0,4.0,97000.0,57.0,0.0,8.997176615,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.13985601,0
853.5299067,6.0,4.0,43000.0,45.0,0.0,8.535299067,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.2928691,0
698.0684851,22.0,5.0,44000.0,43.0,69.80684851,12.56523273,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.12010787,0
188.4838507,6.0,3.0,62000.0,33.0,0.0,1.884838507,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.17359181,0
175.694197,13.0,5.0,33000.0,61.0,0.0,1.75694197,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.28451824,0
48.85558814,7.0,5.0,65000.0,64.0,0.0,0.488555881,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.14006355,0
397.8429788,12.0,1.0,52000.0,61.0,0.0,7.956859576,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.09916891,0
345.966921,22.0,2.0,42000.0,57.0,0.0,6.91933842,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.028922485,0
217.3801552,8.0,3.0,81000.0,40.0,21.73801552,1.956421397,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.12644157,0
437.1300315,14.0,2.0,99000.0,45.0,0.0,4.371300315,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.099805236,0
321.2012428,1.0,3.0,33000.0,63.0,0.0,3.212012428,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.13638476,0
666.9995749,15.0,4.0,59000.0,58.0,0.0,6.669995749,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.50810707,1
118.1593645,6.0,5.0,60000.0,57.0,0.0,2.363187289,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.2683926,0
316.7973684,14.0,4.0,33000.0,63.0,0.0,3.167973684,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.17609693,0
528.6358686,14.0,3.0,63000.0,51.0,0.0,5.286358686,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.19205774,0
687.6252621,4.0,1.0,62000.0,45.0,68.76252621,6.188627359,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.16334943,0
179.3316272,11.0,5.0,78000.0,39.0,0.0,3.586632544,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.13094904,0
824.788773,5.0,1.0,37000.0,57.0,0.0,8.24788773,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.17369546,0
577.1672348,17.0,1.0,30000.0,52.0,0.0,5.771672348,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.15961564,0
914.4977006,8.0,2.0,87000.0,62.0,0.0,9.144977006,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.14242986,0
944.612971,8.0,5.0,92000.0,61.0,0.0,9.44612971,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.12944166,0
877.1490722,17.0,1.0,29000.0,59.0,87.71490722,15.7886833,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.20816189,0
777.7397414,12.0,3.0,87000.0,59.0,0.0,7.777397414,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.29066423,0
455.0230432,16.0,4.0,85000.0,55.0,0.0,9.100460863,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.17738861,0
486.1987155,9.0,4.0,62000.0,56.0,0.0,9.723974309,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.145595,0
237.5975495,18.0,1.0,85000.0,61.0,23.75975495,2.138377945,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.054661214,0
68.01600842,10.0,4.0,37000.0,56.0,0.0,0.680160084,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.47096857,1
922.6634138,7.0,1.0,96000.0,62.0,92.26634138,8.303970724,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.16261998,0
268.791969,3.0,4.0,86000.0,49.0,0.0,5.37583938,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.124490246,0
472.9327982,13.0,3.0,35000.0,62.0,0.0,4.729327982,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.05545771,0
536.8729341,5.0,4.0,26000.0,52.0,0.0,5.368729341,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.05199107,0
604.2760336,21.0,3.0,73000.0,57.0,60.42760336,10.8769686,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.25938094,0
228.7146341,7.0,1.0,48000.0,47.0,0.0,2.287146341,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.4336608,1
27.12018835,18.0,2.0,28000.0,63.0,5.424037671,0.216961507,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.09031229,0
784.6542631,8.0,2.0,98000.0,47.0,0.0,7.846542631,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.19498105,0
627.4211516,11.0,1.0,99000.0,56.0,62.74211516,5.646790365,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.3445802,0
668.518471,5.0,3.0,29000.0,63.0,0.0,6.68518471,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.18638577,0
229.1392859,10.0,2.0,90000.0,34.0,0.0,2.291392859,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.27540484,0
82.30023587,9.0,1.0,55000.0,35.0,0.0,0.823002359,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.44356596,1
628.777729,3.0,4.0,37000.0,59.0,0.0,6.28777729,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.259306,0
160.3748844,12.0,5.0,29000.0,50.0,16.03748844,1.44337396,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.21096712,0
1.635066916,19.0,3.0,38000.0,60.0,0.0,0.016350669,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.20534849,0
232.0883998,12.0,5.0,50000.0,41.0,23.20883998,4.177591196,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.17431977,0
595.8885088,23.0,5.0,32000.0,61.0,59.58885088,5.362996579,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.2820514,0
526.8179409,10.0,3.0,47000.0,56.0,52.68179409,4.741361468,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.3076769,0
116.8907809,5.0,3.0,31000.0,32.0,0.0,1.168907809,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.05528868,0
986.5095973,13.0,2.0,45000.0,55.0,0.0,9.865095973,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.18153815,0
671.511068,2.0,4.0,37000.0,34.0,67.1511068,6.043599612,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.3415545,0
507.9470628,12.0,1.0,49000.0,64.0,50.79470628,9.143047131,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.074528255,0
