ID_USER,GENERO,MONTO,FECHA,HORA,ESTABLECIMIENTO,CIUDAD,TIPO_TC,LINEA_TC,INTERES_TC,STATUS_TXN,IS_PRIME,DCTO,CASHBACK,FRAUDE,DIA_DE_LA_SEMANA,MODEL,DEVICE_SCORE,OS
317,M,905.5197485,2020-01-28,4,MPago,Guadalajara,Fsica,25000,58,En proceso,False,0.0,9.055197485,0,Tuesday,2020,3,WEB
317,M,537.5385367,2020-01-30,13,,Guadalajara,Fsica,25000,58,En proceso,False,0.0,5.375385367,0,Thursday,2020,3,%%
318,--,210.6990646,2020-01-28,9,,,Fsica,49000,40,Aceptada,False,0.0,2.106990646,0,Tuesday,2020,3,WEB
319,M,118.2428961,2020-01-24,10,,,Virtual,53000,33,Aceptada,False,0.0,2.364857922,0,Friday,2020,1,ANDROID
319,M,501.6046288,2020-01-25,15,,,Fsica,53000,33,Aceptada,False,0.0,5.016046288,0,Saturday,2020,3,WEB
319,M,195.9247777,2020-01-24,15,Abarrotes,,Fsica,53000,33,Aceptada,False,0.0,1.959247777,0,Friday,2020,3,","
319,M,585.5883425,2020-01-26,19,Restaurante,,Fsica,53000,33,En proceso,False,0.0,5.855883425,0,Sunday,2020,3,%%
319,M,162.4109196,2020-01-24,16,,,Fsica,53000,33,Aceptada,False,0.0,1.624109196,0,Friday,2020,4,%%
319,M,771.3546435,2020-01-30,15,Restaurante,,Fsica,53000,33,En proceso,False,0.0,7.713546435,0,Thursday,2020,4,WEB
319,M,295.5158586,2020-01-27,14,Abarrotes,,Fsica,53000,33,Aceptada,False,0.0,2.955158586,0,Monday,2020,1,ANDROID
320,M,805.3810919,2020-01-24,4,Restaurante,Merida,Fsica,38000,61,Aceptada,False,0.0,8.053810919,0,Friday,2020,2,WEB
320,M,318.0807965,2020-01-27,22,Restaurante,Merida,Fsica,38000,61,Aceptada,False,0.0,3.180807965,0,Monday,2020,1,ANDROID
320,M,458.7238701,2020-01-30,14,,Merida,Virtual,38000,61,Aceptada,False,45.87238701,8.257029662,0,Thursday,2020,2,WEB
320,M,331.466706,2020-01-24,22,,Merida,Fsica,38000,61,Aceptada,False,0.0,3.31466706,0,Friday,2020,2,%%
320,M,857.131144,2020-01-28,4,,Merida,Virtual,38000,61,Aceptada,False,85.7131144,15.42836059,0,Tuesday,2020,4,ANDROID
320,M,539.0137506,2020-01-26,23,MPago,Merida,Fsica,38000,61,Rechazada,False,53.90137506,4.851123755,0,Sunday,2020,3,WEB
320,M,324.0502787,2020-01-23,5,,Merida,Virtual,38000,61,Rechazada,False,0.0,6.481005574,0,Thursday,2020,1,ANDROID
320,M,86.75577091,2020-01-30,3,MPago,Merida,Virtual,38000,61,Aceptada,False,0.0,1.735115418,0,Thursday,2020,5,","
320,M,848.9536147,2020-01-30,18,Super,Merida,Fsica,38000,61,Aceptada,False,0.0,8.489536147,0,Thursday,2020,5,WEB
320,M,38.27260743,2020-01-25,16,,Merida,Fsica,38000,61,Aceptada,False,0.0,0.382726074,0,Saturday,2020,4,%%
320,M,633.0817157,2020-01-26,21,,Merida,Fsica,38000,61,En proceso,False,0.0,6.330817157,1,Sunday,2020,2,","
320,M,755.31954,2020-01-23,23,Super,Merida,Fsica,38000,61,Aceptada,False,0.0,7.5531954,0,Thursday,2020,5,WEB
321,M,274.6048326,2020-01-23,19,,,Fsica,78000,44,Aceptada,False,27.46048326,2.471443494,0,Thursday,2020,1,WEB
321,M,931.9894131,2020-01-28,14,Farmacia,,Fsica,78000,44,Aceptada,False,0.0,9.319894131,0,Tuesday,2020,1,","
321,M,25.68763432,2020-01-30,23,,,Fsica,78000,44,Aceptada,False,0.0,0.256876343,0,Thursday,2020,4,","
321,M,607.9644472,2020-01-24,9,Abarrotes,,Fsica,78000,44,Aceptada,False,60.79644472,5.471680025,0,Friday,2020,1,%%
321,M,814.3028098,2020-01-30,5,,,Fsica,78000,44,Rechazada,False,81.43028098,7.328725288,0,Thursday,2020,2,ANDROID
321,M,327.9042641,2020-01-27,21,Super,,Fsica,78000,44,Aceptada,False,32.79042641,2.951138377,0,Monday,2020,5,WEB
321,M,555.304046,2020-01-23,20,,,Fsica,78000,44,Aceptada,False,0.0,5.55304046,0,Thursday,2020,5,%%
322,M,429.5236933,2020-01-28,19,Restaurante,,Fsica,44000,52,Aceptada,False,42.95236933,3.86571324,0,Tuesday,2020,5,","
322,M,10.02651213,2020-01-30,20,,,Fsica,44000,52,Aceptada,False,0.0,0.100265121,0,Thursday,2020,5,WEB
322,M,267.1024215,2020-01-24,14,Super,,Fsica,44000,52,Aceptada,False,0.0,2.671024215,0,Friday,2020,4,WEB
324,M,363.6686033,2020-01-26,5,Farmacia,Merida,Fsica,97000,40,En proceso,False,36.36686033,3.27301743,0,Sunday,2020,5,ANDROID
324,M,525.2786151,2020-01-25,6,Restaurante,Merida,Fsica,97000,40,Rechazada,False,52.52786151,4.727507536,0,Saturday,2020,5,","
325,F,900.4753253,2020-01-29,21,Farmacia,Monterrey,Virtual,63000,39,Aceptada,False,0.0,18.00950651,0,Wednesday,2020,2,","
327,M,833.1182979,2020-01-28,6,,,Virtual,82000,58,Rechazada,False,0.0,16.66236596,0,Tuesday,2020,1,ANDROID
327,M,795.4140105,2020-01-26,15,,,Fsica,82000,58,Aceptada,False,79.54140105,7.158726094,0,Sunday,2020,1,%%
330,M,522.8821856,2020-01-24,17,,Toluca,Fsica,39000,60,Aceptada,False,0.0,5.228821856,0,Friday,2020,2,","
331,M,420.8807087,2020-01-26,12,Farmacia,Toluca,Fsica,89000,40,Aceptada,False,0.0,4.208807087,0,Sunday,2020,5,%%
331,M,836.9407053,2020-01-25,11,,Toluca,Virtual,89000,40,Aceptada,False,0.0,16.73881411,0,Saturday,2020,2,","
332,M,245.339989,2020-01-27,13,Farmacia,,Fsica,89000,38,En proceso,False,24.5339989,2.208059901,0,Monday,2020,2,WEB
333,M,157.7012675,2020-01-25,15,,Guadalajara,Fsica,76000,58,En proceso,False,31.54025351,1.26161014,0,Saturday,2020,4,","
333,M,524.3771927,2020-01-28,1,Super,Guadalajara,Fsica,76000,58,Aceptada,False,0.0,5.243771927,0,Tuesday,2020,5,WEB
337,M,18.64838131,2020-01-23,5,MPago,Guadalajara,Fsica,31000,59,Rechazada,False,1.864838131,0.167835432,0,Thursday,2020,3,%%
338,F,383.2311015,2020-01-24,3,Abarrotes,,Fsica,27000,55,En proceso,False,38.32311015,3.449079914,0,Friday,2020,3,","
341,F,166.7450126,2020-01-29,17,Super,,Virtual,94000,33,En proceso,False,0.0,3.334900251,0,Wednesday,2020,2,%%
341,F,485.2566948,2020-01-25,20,Restaurante,,Fsica,94000,33,Aceptada,False,0.0,4.852566948,0,Saturday,2020,1,%%
342,F,815.0193587,2020-01-29,7,MPago,,Fsica,58000,45,Aceptada,True,0.0,8.150193587,0,Wednesday,2020,4,ANDROID
342,F,269.4415401,2020-01-27,15,Abarrotes,,Virtual,58000,45,Aceptada,True,0.0,5.388830802,0,Monday,2020,4,WEB
342,F,292.6667651,2020-01-25,14,Abarrotes,,Fsica,58000,45,Aceptada,True,0.0,2.926667651,0,Saturday,2020,1,","
342,F,699.8418504,2020-01-28,6,,,Virtual,58000,45,Aceptada,True,0.0,13.99683701,0,Tuesday,2020,3,ANDROID
343,F,912.8432367,2020-01-26,5,,Guadalajara,Fsica,65000,53,Rechazada,False,0.0,9.128432367,0,Sunday,2020,5,ANDROID
343,F,374.485807,2020-01-23,9,Farmacia,Guadalajara,Virtual,65000,53,Aceptada,False,0.0,7.48971614,0,Thursday,2020,3,WEB
343,F,53.35874854,2020-01-26,10,MPago,Guadalajara,Fsica,65000,53,Aceptada,False,0.0,0.533587485,0,Sunday,2020,4,","
344,M,143.7241707,2020-01-26,3,MPago,Toluca,Virtual,98000,34,Rechazada,False,14.37241707,2.587035073,0,Sunday,2020,3,WEB
344,M,538.9602122,2020-01-24,3,Super,Toluca,Fsica,98000,34,Aceptada,False,0.0,5.389602122,1,Friday,2020,1,%%
344,M,773.8953342,2020-01-25,11,,Toluca,Fsica,98000,34,Rechazada,False,0.0,7.738953342,0,Saturday,2020,3,","
344,M,312.8353482,2020-01-27,13,Farmacia,Toluca,Fsica,98000,34,Aceptada,False,0.0,3.128353482,0,Monday,2020,1,","
344,M,335.6215536,2020-01-24,10,MPago,Toluca,Virtual,98000,34,Aceptada,False,0.0,6.712431071,0,Friday,2020,4,%%
344,M,249.999621,2020-01-23,23,,Toluca,Fsica,98000,34,Aceptada,False,24.9999621,2.249996589,0,Thursday,2020,4,ANDROID
344,M,818.1691856,2020-01-27,21,,Toluca,Fsica,98000,34,En proceso,False,81.81691856,7.363522671,0,Monday,2020,1,","
345,F,927.8673245,2020-01-26,18,,,Virtual,55000,47,Aceptada,False,92.78673245,16.70161184,0,Sunday,2020,2,%%
345,F,367.2636185,2020-01-28,22,,,Virtual,55000,47,Aceptada,False,0.0,7.34527237,0,Tuesday,2020,4,WEB
345,F,978.59466,2020-01-27,1,Restaurante,,Fsica,55000,47,Aceptada,False,0.0,9.7859466,0,Monday,2020,5,%%
345,F,32.7640864,2020-01-25,16,MPago,,Fsica,55000,47,Aceptada,False,0.0,0.327640864,0,Saturday,2020,5,%%
345,F,542.3622061,2020-01-23,12,,,Fsica,55000,47,En proceso,False,54.23622061,4.881259855,0,Thursday,2020,4,%%
345,F,920.7693202,2020-01-30,14,,,Virtual,55000,47,Aceptada,False,0.0,18.4153864,0,Thursday,2020,1,%%
345,F,267.1664106,2020-01-25,3,,,Fsica,55000,47,Aceptada,False,0.0,2.671664106,0,Saturday,2020,1,","
347,M,7.440689462,2020-01-28,8,Farmacia,Monterrey,Virtual,96000,32,En proceso,False,0.0,0.148813789,0,Tuesday,2020,1,WEB
348,M,670.7972953,2020-01-30,16,MPago,Toluca,Fsica,60000,54,Aceptada,False,0.0,6.707972953,0,Thursday,2020,5,","
348,M,205.6086335,2020-01-25,11,Farmacia,Toluca,Fsica,60000,54,En proceso,False,0.0,2.056086335,0,Saturday,2020,1,","
348,M,531.2149897,2020-01-24,3,,Toluca,Fsica,60000,54,Aceptada,False,0.0,5.312149897,0,Friday,2020,2,","
348,M,630.7153536,2020-01-26,10,,Toluca,Virtual,60000,54,Aceptada,False,0.0,12.61430707,0,Sunday,2020,4,%%
349,--,521.7927335,2020-01-26,16,Restaurante,Monterrey,Fsica,86000,53,Aceptada,False,52.17927335,4.696134601,0,Sunday,2020,3,ANDROID
349,--,197.2819345,2020-01-27,16,Restaurante,Monterrey,Fsica,86000,53,Aceptada,False,0.0,1.972819345,0,Monday,2020,2,","
349,--,778.0041568,2020-01-30,13,,Monterrey,Fsica,86000,53,Aceptada,False,0.0,7.780041568,0,Thursday,2020,5,WEB
350,M,490.6338705,2020-01-29,10,Farmacia,,Virtual,72000,43,Aceptada,False,0.0,9.81267741,0,Wednesday,2020,4,%%
350,M,480.1620451,2020-01-25,12,,,Virtual,72000,43,Aceptada,False,0.0,9.603240901,0,Saturday,2020,4,WEB
350,M,337.4484831,2020-01-25,5,MPago,,Fsica,72000,43,Aceptada,False,67.48969663,2.699587865,0,Saturday,2020,4,WEB
353,M,295.2439868,2020-01-25,9,,Monterrey,Fsica,96000,51,En proceso,False,0.0,2.952439868,0,Saturday,2020,5,","
353,M,881.71759,2020-01-27,19,,Monterrey,Fsica,96000,51,Aceptada,False,0.0,8.8171759,0,Monday,2020,3,","
353,M,213.6273363,2020-01-27,8,Farmacia,Monterrey,Fsica,96000,51,Aceptada,False,0.0,2.136273363,0,Monday,2020,2,%%
353,M,130.4314033,2020-01-26,18,Abarrotes,Monterrey,Virtual,96000,51,Aceptada,False,13.04314033,2.34776526,0,Sunday,2020,1,","
353,M,160.7397854,2020-01-24,15,Super,Monterrey,Fsica,96000,51,Aceptada,False,0.0,1.607397854,0,Friday,2020,1,","
355,M,917.1439773,2020-01-26,21,Super,,Fsica,70000,44,Aceptada,False,0.0,9.171439773,0,Sunday,2020,2,","
356,M,874.0356423,2020-01-25,8,,,Fsica,99000,38,Aceptada,False,87.40356423,7.86632078,0,Saturday,2020,5,","
357,M,927.6230579,2020-01-30,5,Restaurante,Monterrey,Fsica,86000,37,Aceptada,False,0.0,9.276230579,0,Thursday,2020,2,%%
358,M,45.48291562,2020-01-27,11,Abarrotes,,Fsica,39000,55,Aceptada,False,0.0,0.454829156,0,Monday,2020,4,","
358,M,228.337924,2020-01-23,13,,,Fsica,39000,55,Aceptada,False,0.0,2.28337924,0,Thursday,2020,4,WEB
358,M,273.852714,2020-01-24,19,Farmacia,,Virtual,39000,55,En proceso,False,27.3852714,4.929348853,0,Friday,2020,2,%%
359,F,861.5368738,2020-01-23,6,Farmacia,,Fsica,57000,64,Aceptada,False,0.0,8.615368738,0,Thursday,2020,3,","
359,F,647.656838,2020-01-27,21,,,Fsica,57000,64,Aceptada,False,64.7656838,5.828911542,0,Monday,2020,2,ANDROID
359,F,149.0622705,2020-01-26,9,Farmacia,,Fsica,57000,64,Aceptada,False,0.0,1.490622705,0,Sunday,2020,1,ANDROID
360,F,876.0927882,2020-01-27,7,,Toluca,Fsica,68000,41,Aceptada,True,0.0,8.760927882,0,Monday,2020,2,","
360,F,91.7737196,2020-01-30,20,Restaurante,Toluca,Virtual,68000,41,Aceptada,True,9.17737196,1.651926953,0,Thursday,2020,4,WEB
360,F,909.2372025,2020-01-23,21,,Toluca,Virtual,68000,41,Aceptada,True,0.0,18.18474405,0,Thursday,2020,5,ANDROID
360,F,851.23494,2020-01-24,11,Super,Toluca,Fsica,68000,41,Aceptada,True,85.123494,7.66111446,0,Friday,2020,5,%%
360,F,139.4101065,2020-01-29,1,,Toluca,Virtual,68000,41,Aceptada,True,13.94101065,2.509381917,0,Wednesday,2020,2,ANDROID
360,F,679.4628747,2020-01-29,9,Farmacia,Toluca,Fsica,68000,41,Aceptada,True,0.0,6.794628747,0,Wednesday,2020,3,","
361,M,514.6817438,2020-01-30,8,Restaurante,,Fsica,83000,33,Rechazada,False,51.46817438,4.632135694,0,Thursday,2020,2,","
362,M,628.100827,2020-01-26,1,Farmacia,Merida,Fsica,81000,56,Aceptada,False,62.8100827,5.652907443,0,Sunday,2020,4,%%
363,F,522.13339,2020-01-23,17,Farmacia,Guadalajara,Virtual,78000,41,Aceptada,False,104.426678,8.35413424,0,Thursday,2020,3,%%
363,F,616.2550457,2020-01-30,2,Farmacia,Guadalajara,Fsica,78000,41,Aceptada,False,0.0,6.162550457,0,Thursday,2020,5,%%
363,F,555.9917378,2020-01-26,13,Restaurante,Guadalajara,Fsica,78000,41,Aceptada,False,55.59917378,5.00392564,0,Sunday,2020,3,%%
364,--,147.674786,2020-01-27,12,MPago,,Fsica,54000,55,Aceptada,False,0.0,1.47674786,0,Monday,2020,4,","
364,--,512.6750487,2020-01-24,12,,,Virtual,54000,55,En proceso,False,0.0,10.25350097,0,Friday,2020,1,","
366,M,507.853307,2020-01-28,5,Farmacia,Guadalajara,Fsica,72000,44,En proceso,False,50.7853307,4.570679763,0,Tuesday,2020,4,%%
366,M,578.9138939,2020-01-26,11,Farmacia,Guadalajara,Virtual,72000,44,Aceptada,False,0.0,11.57827788,0,Sunday,2020,3,","
367,M,613.5288841,2020-01-26,5,Abarrotes,,Fsica,97000,36,Aceptada,False,61.35288841,5.521759957,0,Sunday,2020,4,","
369,F,233.4823852,2020-01-29,22,,,Fsica,54000,47,Rechazada,False,0.0,2.334823852,0,Wednesday,2020,5,WEB
369,F,946.9602781,2020-01-23,7,Super,,Virtual,54000,47,Aceptada,False,0.0,18.93920556,0,Thursday,2020,4,WEB
369,F,293.4411187,2020-01-28,12,Restaurante,,Virtual,54000,47,En proceso,False,29.34411187,5.281940137,0,Tuesday,2020,2,","
370,M,977.5205984,2020-01-26,10,Abarrotes,,Fsica,47000,42,En proceso,False,0.0,9.775205984,0,Sunday,2020,2,ANDROID
370,M,689.5749153,2020-01-25,22,Farmacia,,Virtual,47000,42,Aceptada,False,68.95749153,12.41234847,0,Saturday,2020,3,%%
370,M,914.7519054,2020-01-25,11,Abarrotes,,Virtual,47000,42,Aceptada,False,0.0,18.29503811,0,Saturday,2020,3,%%
370,M,804.8049093,2020-01-28,19,Farmacia,,Virtual,47000,42,Aceptada,False,0.0,16.09609819,0,Tuesday,2020,4,WEB
371,M,576.913224,2020-01-28,8,,Guadalajara,Fsica,63000,36,Rechazada,True,57.6913224,5.192219016,0,Tuesday,2020,5,ANDROID
372,F,836.7259865,2020-01-25,23,Farmacia,,Fsica,95000,52,En proceso,False,0.0,8.367259865,0,Saturday,2020,2,%%
373,M,123.2814355,2020-01-24,18,,,Fsica,63000,48,Aceptada,False,12.32814355,1.10953292,0,Friday,2020,4,%%
374,M,909.8072337,2020-01-28,10,Restaurante,Monterrey,Fsica,92000,37,Aceptada,False,90.98072337,8.188265103,0,Tuesday,2020,4,","
375,M,529.1003347,2020-01-28,11,Abarrotes,Monterrey,Fsica,99000,32,Aceptada,True,0.0,5.291003347,1,Tuesday,2020,4,ANDROID
378,F,495.5267267,2020-01-25,16,Abarrotes,,Fsica,81000,49,Aceptada,True,0.0,4.955267267,0,Saturday,2020,2,%%
379,M,867.2604562,2020-01-27,11,,,Fsica,28000,41,Aceptada,False,0.0,8.672604562,0,Monday,2020,1,ANDROID
379,M,497.3373257,2020-01-26,2,Restaurante,,Fsica,28000,41,Aceptada,False,0.0,4.973373257,0,Sunday,2020,4,WEB
379,M,170.3177905,2020-01-27,13,Farmacia,,Fsica,28000,41,En proceso,False,17.03177905,1.532860114,0,Monday,2020,2,WEB
380,F,986.3689624,2020-01-25,20,,Merida,Fsica,25000,59,Aceptada,False,0.0,9.863689624,0,Saturday,2020,5,ANDROID
381,F,229.1673824,2020-01-24,17,,,Virtual,40000,40,Aceptada,False,0.0,4.583347648,0,Friday,2020,3,","
381,F,690.0512007,2020-01-25,12,Abarrotes,,Virtual,40000,40,Rechazada,False,0.0,13.80102401,0,Saturday,2020,2,%%
382,F,735.5579163,2020-01-29,17,MPago,Merida,Fsica,84000,42,Aceptada,False,73.55579163,6.620021247,0,Wednesday,2020,1,%%
382,F,694.0518505,2020-01-25,15,,Merida,Virtual,84000,42,Aceptada,False,138.8103701,11.10482961,0,Saturday,2020,5,ANDROID
385,F,954.016896,2020-01-24,13,Farmacia,Monterrey,Fsica,93000,64,En proceso,False,0.0,9.54016896,0,Friday,2020,5,WEB
385,F,840.5728098,2020-01-30,2,Abarrotes,Monterrey,Virtual,93000,64,Aceptada,False,0.0,16.8114562,0,Thursday,2020,2,WEB
387,--,273.9240251,2020-01-24,23,MPago,,Fsica,32000,40,Aceptada,False,0.0,2.739240251,0,Friday,2020,4,","
387,--,639.746798,2020-01-25,10,Abarrotes,,Virtual,32000,40,Aceptada,False,0.0,12.79493596,0,Saturday,2020,5,ANDROID
388,M,399.8472857,2020-01-26,3,Restaurante,,Fsica,80000,64,En proceso,True,79.96945714,3.198778286,0,Sunday,2020,2,","
388,M,483.6296776,2020-01-29,21,MPago,,Fsica,80000,64,En proceso,True,96.72593552,3.869037421,1,Wednesday,2020,4,%%
388,M,969.8936135,2020-01-25,23,,,Fsica,80000,64,Rechazada,True,96.98936135,8.729042521,0,Saturday,2020,2,ANDROID
389,F,916.3935983,2020-01-29,9,,Merida,Virtual,82000,47,Aceptada,False,183.2787197,14.66229757,0,Wednesday,2020,2,","
390,M,290.4143969,2020-01-29,7,Super,,Virtual,34000,62,Aceptada,False,0.0,5.808287938,1,Wednesday,2020,4,ANDROID
390,M,502.7407526,2020-01-26,11,,,Fsica,34000,62,Aceptada,False,0.0,5.027407526,0,Sunday,2020,1,%%
390,M,960.2583577,2020-01-30,12,,,Fsica,34000,62,Aceptada,False,96.02583577,8.642325219,0,Thursday,2020,2,ANDROID
390,M,785.2974821,2020-01-30,5,Farmacia,,Fsica,34000,62,Aceptada,False,157.0594964,6.282379856,0,Thursday,2020,4,ANDROID
391,F,189.4956978,2020-01-24,1,Farmacia,Monterrey,Fsica,92000,38,Aceptada,False,18.94956978,1.70546128,0,Friday,2020,5,","
391,F,889.3137822,2020-01-28,21,Super,Monterrey,Fsica,92000,38,En proceso,False,0.0,8.893137822,0,Tuesday,2020,5,","
393,--,940.963524,2020-01-27,2,,,Fsica,53000,56,En proceso,True,0.0,9.40963524,0,Monday,2020,3,WEB
393,--,965.1893862,2020-01-26,17,,,Fsica,53000,56,Aceptada,True,96.51893862,8.686704475,0,Sunday,2020,1,WEB
393,--,618.4120878,2020-01-30,16,Super,,Fsica,53000,56,En proceso,True,61.84120878,5.56570879,0,Thursday,2020,4,","
394,M,654.9852046,2020-01-30,4,,Guadalajara,Virtual,64000,58,Aceptada,False,65.49852046,11.78973368,0,Thursday,2020,4,%%
394,M,616.0964376,2020-01-26,20,Farmacia,Guadalajara,Fsica,64000,58,Aceptada,False,0.0,6.160964376,1,Sunday,2020,1,","
394,M,749.2333139,2020-01-25,21,Farmacia,Guadalajara,Fsica,64000,58,Aceptada,False,0.0,7.492333139,0,Saturday,2020,2,ANDROID
397,F,942.7454054,2020-01-23,16,Restaurante,Merida,Fsica,57000,43,Rechazada,False,0.0,9.427454054,0,Thursday,2020,4,","
397,F,520.8106409,2020-01-26,19,,Merida,Virtual,57000,43,Aceptada,False,0.0,10.41621282,1,Sunday,2020,4,WEB
398,M,459.7493915,2020-01-24,20,,,Fsica,25000,36,Aceptada,False,45.97493915,4.137744523,0,Friday,2020,3,%%
402,F,892.7739006,2020-01-27,15,MPago,,Fsica,90000,55,Aceptada,False,89.27739006,8.034965106,0,Monday,2020,5,ANDROID
402,F,557.2083322,2020-01-23,18,,,Fsica,90000,55,En proceso,False,0.0,5.572083322,0,Thursday,2020,1,%%
403,M,349.9359443,2020-01-30,7,,Merida,Fsica,62000,51,Aceptada,False,0.0,3.499359443,0,Thursday,2020,4,WEB
403,M,949.9232141,2020-01-24,10,Super,Merida,Fsica,62000,51,Rechazada,False,94.99232141,8.549308926,0,Friday,2020,1,ANDROID
403,M,832.1687895,2020-01-26,5,Farmacia,Merida,Virtual,62000,51,Aceptada,False,0.0,16.64337579,1,Sunday,2020,2,%%
403,M,167.4436198,2020-01-24,16,Super,Merida,Fsica,62000,51,Aceptada,False,0.0,1.674436198,1,Friday,2020,5,","
404,M,293.575191,2020-01-24,14,,,Fsica,35000,59,Aceptada,False,29.3575191,2.642176719,0,Friday,2020,1,%%
404,M,845.7475647,2020-01-28,8,,,Fsica,35000,59,Aceptada,False,0.0,8.457475647,0,Tuesday,2020,3,ANDROID
404,M,49.18997607,2020-01-30,4,Abarrotes,,Virtual,35000,59,Aceptada,False,4.918997607,0.885419569,0,Thursday,2020,1,%%
405,--,218.9332955,2020-01-28,13,Farmacia,Toluca,Fsica,93000,47,Aceptada,False,0.0,2.189332955,0,Tuesday,2020,5,ANDROID
405,--,786.3109088,2020-01-26,7,Super,Toluca,Fsica,93000,47,En proceso,False,0.0,7.863109088,0,Sunday,2020,1,%%
405,--,719.1361382,2020-01-24,6,,Toluca,Virtual,93000,47,Aceptada,False,0.0,14.38272276,0,Friday,2020,4,ANDROID
405,--,178.0025055,2020-01-26,5,Super,Toluca,Fsica,93000,47,Aceptada,False,0.0,1.780025055,0,Sunday,2020,5,%%
405,--,886.2181854,2020-01-26,1,Farmacia,Toluca,Virtual,93000,47,En proceso,False,0.0,17.72436371,0,Sunday,2020,3,","
406,M,542.9562772,2020-01-26,22,,Monterrey,Fsica,61000,48,Aceptada,False,54.29562772,4.886606495,0,Sunday,2020,3,WEB
406,M,951.5279758,2020-01-25,8,MPago,Monterrey,Fsica,61000,48,Aceptada,False,95.15279758,8.563751782,0,Saturday,2020,5,","
410,M,770.4042355,2020-01-30,18,Abarrotes,,Fsica,52000,32,Rechazada,False,0.0,7.704042355,0,Thursday,2020,4,%%
413,F,114.796422,2020-01-30,19,,Merida,Virtual,76000,50,En proceso,False,0.0,2.29592844,0,Thursday,2020,2,","
413,F,262.3317925,2020-01-29,1,,Merida,Virtual,76000,50,Aceptada,False,52.46635849,4.197308679,0,Wednesday,2020,4,WEB
414,F,766.6042398,2020-01-28,4,Farmacia,Monterrey,Fsica,99000,55,Aceptada,True,76.66042398,6.899438158,0,Tuesday,2020,4,","
415,F,581.5979232,2020-01-26,3,Farmacia,Toluca,Fsica,28000,64,Aceptada,False,116.3195846,4.652783386,0,Sunday,2020,4,%%
417,F,223.9282303,2020-01-30,3,MPago,Toluca,Fsica,26000,51,Aceptada,False,0.0,2.239282303,0,Thursday,2020,4,WEB
417,F,968.4130601,2020-01-24,21,Farmacia,Toluca,Fsica,26000,51,Aceptada,False,0.0,9.684130601,0,Friday,2020,3,","
417,F,162.7492609,2020-01-24,1,Super,Toluca,Fsica,26000,51,En proceso,False,0.0,1.627492609,1,Friday,2020,2,%%
417,F,746.0297649,2020-01-29,10,Restaurante,Toluca,Fsica,26000,51,Aceptada,False,0.0,7.460297649,0,Wednesday,2020,3,ANDROID
417,F,471.172637,2020-01-30,5,Super,Toluca,Virtual,26000,51,Aceptada,False,0.0,9.423452741,0,Thursday,2020,2,WEB
417,F,433.8101701,2020-01-23,15,Super,Toluca,Fsica,26000,51,Aceptada,False,0.0,4.338101701,0,Thursday,2020,4,WEB
417,F,169.1428777,2020-01-30,13,Super,Toluca,Fsica,26000,51,En proceso,False,0.0,1.691428777,0,Thursday,2020,1,WEB
417,F,29.10319775,2020-01-23,4,,Toluca,Virtual,26000,51,Aceptada,False,0.0,0.582063955,0,Thursday,2020,4,ANDROID
417,F,946.2150991,2020-01-23,3,Super,Toluca,Fsica,26000,51,Aceptada,False,0.0,9.462150991,0,Thursday,2020,3,","
417,F,816.3876753,2020-01-29,7,Super,Toluca,Fsica,26000,51,Aceptada,False,81.63876753,7.347489078,0,Wednesday,2020,4,WEB
417,F,775.3553309,2020-01-26,8,,Toluca,Fsica,26000,51,Rechazada,False,0.0,7.753553309,0,Sunday,2020,1,","
417,F,606.1069796,2020-01-25,22,Abarrotes,Toluca,Fsica,26000,51,Aceptada,False,60.61069796,5.454962816,1,Saturday,2020,5,ANDROID
418,M,455.6040124,2020-01-27,4,Abarrotes,Toluca,Virtual,52000,46,Aceptada,False,0.0,9.112080248,0,Monday,2020,5,WEB
418,M,404.4963893,2020-01-23,11,,Toluca,Virtual,52000,46,Rechazada,False,0.0,8.089927785,0,Thursday,2020,1,%%
419,M,399.1454936,2020-01-25,12,,Merida,Fsica,96000,58,Aceptada,False,0.0,3.991454936,0,Saturday,2020,3,%%
419,M,115.4730228,2020-01-25,15,Farmacia,Merida,Fsica,96000,58,Aceptada,False,0.0,1.154730228,0,Saturday,2020,4,","
420,M,154.5888509,2020-01-28,13,,,Virtual,45000,54,Aceptada,False,0.0,3.091777018,0,Tuesday,2020,1,%%
421,M,816.3787667,2020-01-23,8,,,Virtual,95000,59,En proceso,True,0.0,16.32757533,0,Thursday,2020,5,WEB
422,F,668.1730365,2020-01-30,3,MPago,Merida,Fsica,36000,51,Aceptada,False,0.0,6.681730365,0,Thursday,2020,3,%%
422,F,24.94541601,2020-01-24,14,Super,Merida,Fsica,36000,51,Aceptada,False,0.0,0.24945416,0,Friday,2020,1,","
422,F,336.1312639,2020-01-28,13,Super,Merida,Fsica,36000,51,Aceptada,False,0.0,3.361312639,0,Tuesday,2020,5,WEB
422,F,658.2270139,2020-01-23,12,,Merida,Fsica,36000,51,Rechazada,False,65.82270139,5.924043125,0,Thursday,2020,1,%%
423,F,798.0811199,2020-01-28,8,Abarrotes,Merida,Fsica,26000,58,Aceptada,True,79.80811199,7.182730079,0,Tuesday,2020,1,WEB
423,F,930.9265411,2020-01-28,8,,Merida,Virtual,26000,58,Aceptada,True,93.09265411,16.75667774,0,Tuesday,2020,2,WEB
