ID_USER,FRAUD_SCORE,VARIABLES,THRESHOLD,FECHA,IS_FRAUD
184,0.38699803,"{'GENERO': 'F', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': nan, 'CIUDAD': nan, 'TIPO_TC': 'Virtual', 'MONTO': 205.5085582, 'HORA': 1, 'DEVICE_SCORE': 3, 'LINEA_TC': 89000, 'INTERES_TC': 32, 'DCTO': 0.0, 'CASHBACK': 4.110171164, 'IS_PRIME': False}",0.952,2020-01-30,False
184,0.44246727,"{'GENERO': 'F', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': nan, 'CIUDAD': nan, 'TIPO_TC': 'Virtual', 'MONTO': 460.1265329, 'HORA': 18, 'DEVICE_SCORE': 2, 'LINEA_TC': 89000, 'INTERES_TC': 32, 'DCTO': 46.01265329, 'CASHBACK': 8.282277593, 'IS_PRIME': False}",0.952,2020-01-30,False
184,0.79099697,"{'GENERO': 'F', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Wednesday', 'ESTABLECIMIENTO': 'Restaurante', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 987.1791776, 'HORA': 15, 'DEVICE_SCORE': 2, 'LINEA_TC': 89000, 'INTERES_TC': 32, 'DCTO': 0.0, 'CASHBACK': 9.871791776, 'IS_PRIME': False}",0.952,2020-01-29,False
184,0.5445008,"{'GENERO': 'F', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Tuesday', 'ESTABLECIMIENTO': nan, 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 283.5858401, 'HORA': 9, 'DEVICE_SCORE': 1, 'LINEA_TC': 89000, 'INTERES_TC': 32, 'DCTO': 28.35858401, 'CASHBACK': 2.552272561, 'IS_PRIME': False}",0.952,2020-01-28,False
185,0.86767095,"{'GENERO': '--', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Friday', 'ESTABLECIMIENTO': nan, 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 355.1867035, 'HORA': 23, 'DEVICE_SCORE': 3, 'LINEA_TC': 49000, 'INTERES_TC': 49, 'DCTO': 0.0, 'CASHBACK': 3.551867035, 'IS_PRIME': False}",0.952,2020-01-24,False
185,0.62139016,"{'GENERO': '--', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': 'Abarrotes', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 100.9491294, 'HORA': 14, 'DEVICE_SCORE': 1, 'LINEA_TC': 49000, 'INTERES_TC': 49, 'DCTO': 0.0, 'CASHBACK': 1.009491294, 'IS_PRIME': False}",0.952,2020-01-30,False
185,0.62733537,"{'GENERO': '--', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Sunday', 'ESTABLECIMIENTO': nan, 'CIUDAD': nan, 'TIPO_TC': 'Virtual', 'MONTO': 186.2080392, 'HORA': 6, 'DEVICE_SCORE': 4, 'LINEA_TC': 49000, 'INTERES_TC': 49, 'DCTO': 0.0, 'CASHBACK': 3.724160784, 'IS_PRIME': False}",0.952,2020-01-26,False
185,0.40130168,"{'GENERO': '--', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Monday', 'ESTABLECIMIENTO': 'Abarrotes', 'CIUDAD': nan, 'TIPO_TC': 'Virtual', 'MONTO': 246.2795658, 'HORA': 8, 'DEVICE_SCORE': 1, 'LINEA_TC': 49000, 'INTERES_TC': 49, 'DCTO': 24.62795658, 'CASHBACK': 4.433032185, 'IS_PRIME': False}",0.952,2020-01-27,False
185,0.24415275,"{'GENERO': '--', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Monday', 'ESTABLECIMIENTO': 'Farmacia', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 469.5840213, 'HORA': 3, 'DEVICE_SCORE': 4, 'LINEA_TC': 49000, 'INTERES_TC': 49, 'DCTO': 0.0, 'CASHBACK': 4.695840213, 'IS_PRIME': False}",0.952,2020-01-27,False
186,0.41864365,"{'GENERO': 'M', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': 'Super', 'CIUDAD': 'Toluca', 'TIPO_TC': 'Fsica', 'MONTO': 400.851009, 'HORA': 15, 'DEVICE_SCORE': 1, 'LINEA_TC': 54000, 'INTERES_TC': 48, 'DCTO': 0.0, 'CASHBACK': 4.00851009, 'IS_PRIME': False}",0.952,2020-01-30,False
186,0.6548285,"{'GENERO': 'M', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Wednesday', 'ESTABLECIMIENTO': 'MPago', 'CIUDAD': 'Toluca', 'TIPO_TC': 'Fsica', 'MONTO': 856.2209413, 'HORA': 22, 'DEVICE_SCORE': 3, 'LINEA_TC': 54000, 'INTERES_TC': 48, 'DCTO': 0.0, 'CASHBACK': 8.562209413, 'IS_PRIME': False}",0.952,2020-01-29,False
186,0.6657825,"{'GENERO': 'M', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Monday', 'ESTABLECIMIENTO': 'Restaurante', 'CIUDAD': 'Toluca', 'TIPO_TC': 'Fsica', 'MONTO': 239.9662665, 'HORA': 6, 'DEVICE_SCORE': 1, 'LINEA_TC': 54000, 'INTERES_TC': 48, 'DCTO': 0.0, 'CASHBACK': 2.399662665, 'IS_PRIME': False}",0.952,2020-01-27,False
186,0.29463255,"{'GENERO': 'M', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Toluca', 'TIPO_TC': 'Virtual', 'MONTO': 623.0411862, 'HORA': 6, 'DEVICE_SCORE': 2, 'LINEA_TC': 54000, 'INTERES_TC': 48, 'DCTO': 62.30411862, 'CASHBACK': 11.21474135, 'IS_PRIME': False}",0.952,2020-01-30,False
186,0.3234489,"{'GENERO': 'M', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Saturday', 'ESTABLECIMIENTO': 'MPago', 'CIUDAD': 'Toluca', 'TIPO_TC': 'Fsica', 'MONTO': 668.1762661, 'HORA': 5, 'DEVICE_SCORE': 1, 'LINEA_TC': 54000, 'INTERES_TC': 48, 'DCTO': 66.81762661, 'CASHBACK': 6.013586395, 'IS_PRIME': False}",0.952,2020-01-25,False
187,0.73526156,"{'GENERO': 'F', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': 'Super', 'CIUDAD': nan, 'TIPO_TC': 'Virtual', 'MONTO': 857.7816638, 'HORA': 11, 'DEVICE_SCORE': 4, 'LINEA_TC': 32000, 'INTERES_TC': 47, 'DCTO': 0.0, 'CASHBACK': 17.15563328, 'IS_PRIME': True}",0.952,2020-01-23,False
187,0.48754445,"{'GENERO': 'F', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': 'Restaurante', 'CIUDAD': nan, 'TIPO_TC': 'Virtual', 'MONTO': 148.5863147, 'HORA': 10, 'DEVICE_SCORE': 5, 'LINEA_TC': 32000, 'INTERES_TC': 47, 'DCTO': 0.0, 'CASHBACK': 2.971726295, 'IS_PRIME': True}",0.952,2020-01-30,False
187,0.512253,"{'GENERO': 'F', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Monday', 'ESTABLECIMIENTO': nan, 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 468.7289168, 'HORA': 9, 'DEVICE_SCORE': 5, 'LINEA_TC': 32000, 'INTERES_TC': 47, 'DCTO': 0.0, 'CASHBACK': 4.687289168, 'IS_PRIME': True}",0.952,2020-01-27,False
188,0.56994015,"{'GENERO': 'M', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Tuesday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Guadalajara', 'TIPO_TC': 'Fsica', 'MONTO': 552.2281149, 'HORA': 16, 'DEVICE_SCORE': 3, 'LINEA_TC': 60000, 'INTERES_TC': 64, 'DCTO': 0.0, 'CASHBACK': 5.522281149, 'IS_PRIME': False}",0.952,2020-01-28,False
189,0.907687,"{'GENERO': 'F', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Wednesday', 'ESTABLECIMIENTO': 'Super', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 465.0267092, 'HORA': 17, 'DEVICE_SCORE': 2, 'LINEA_TC': 72000, 'INTERES_TC': 43, 'DCTO': 93.00534183, 'CASHBACK': 3.720213673, 'IS_PRIME': False}",0.952,2020-01-29,False
189,0.81731623,"{'GENERO': 'F', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Wednesday', 'ESTABLECIMIENTO': nan, 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 362.8566894, 'HORA': 18, 'DEVICE_SCORE': 5, 'LINEA_TC': 72000, 'INTERES_TC': 43, 'DCTO': 36.28566894, 'CASHBACK': 3.265710205, 'IS_PRIME': False}",0.952,2020-01-29,False
189,0.55263025,"{'GENERO': 'F', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Monday', 'ESTABLECIMIENTO': nan, 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 565.0490067, 'HORA': 18, 'DEVICE_SCORE': 1, 'LINEA_TC': 72000, 'INTERES_TC': 43, 'DCTO': 0.0, 'CASHBACK': 5.650490067, 'IS_PRIME': False}",0.952,2020-01-27,False
190,0.076578364,"{'GENERO': 'M', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Monday', 'ESTABLECIMIENTO': 'Restaurante', 'CIUDAD': 'Monterrey', 'TIPO_TC': 'Virtual', 'MONTO': 267.5875722, 'HORA': 1, 'DEVICE_SCORE': 4, 'LINEA_TC': 40000, 'INTERES_TC': 61, 'DCTO': 26.75875722, 'CASHBACK': 4.8165763, 'IS_PRIME': True}",0.952,2020-01-27,False
190,0.4043157,"{'GENERO': 'M', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Sunday', 'ESTABLECIMIENTO': 'Abarrotes', 'CIUDAD': 'Monterrey', 'TIPO_TC': 'Fsica', 'MONTO': 891.7261492, 'HORA': 8, 'DEVICE_SCORE': 4, 'LINEA_TC': 40000, 'INTERES_TC': 61, 'DCTO': 0.0, 'CASHBACK': 8.917261492, 'IS_PRIME': True}",0.952,2020-01-26,False
190,0.17772739,"{'GENERO': 'M', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': 'Abarrotes', 'CIUDAD': 'Monterrey', 'TIPO_TC': 'Virtual', 'MONTO': 30.28111798, 'HORA': 3, 'DEVICE_SCORE': 2, 'LINEA_TC': 40000, 'INTERES_TC': 61, 'DCTO': 3.028111798, 'CASHBACK': 0.545060124, 'IS_PRIME': True}",0.952,2020-01-30,False
190,0.100491285,"{'GENERO': 'M', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Saturday', 'ESTABLECIMIENTO': 'Restaurante', 'CIUDAD': 'Monterrey', 'TIPO_TC': 'Fsica', 'MONTO': 801.4500555, 'HORA': 3, 'DEVICE_SCORE': 4, 'LINEA_TC': 40000, 'INTERES_TC': 61, 'DCTO': 80.14500555, 'CASHBACK': 7.2130505, 'IS_PRIME': True}",0.952,2020-01-25,False
191,0.21121398,"{'GENERO': 'M', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Tuesday', 'ESTABLECIMIENTO': 'Farmacia', 'CIUDAD': nan, 'TIPO_TC': 'Virtual', 'MONTO': 35.89771527, 'HORA': 10, 'DEVICE_SCORE': 5, 'LINEA_TC': 80000, 'INTERES_TC': 48, 'DCTO': 0.0, 'CASHBACK': 0.717954305, 'IS_PRIME': False}",0.952,2020-01-28,False
191,0.1202023,"{'GENERO': 'M', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Tuesday', 'ESTABLECIMIENTO': 'Super', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 283.4202125, 'HORA': 10, 'DEVICE_SCORE': 1, 'LINEA_TC': 80000, 'INTERES_TC': 48, 'DCTO': 28.34202125, 'CASHBACK': 2.550781913, 'IS_PRIME': False}",0.952,2020-01-28,False
192,0.5867605,"{'GENERO': 'F', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Friday', 'ESTABLECIMIENTO': 'Restaurante', 'CIUDAD': 'Guadalajara', 'TIPO_TC': 'Fsica', 'MONTO': 252.9548458, 'HORA': 20, 'DEVICE_SCORE': 3, 'LINEA_TC': 41000, 'INTERES_TC': 60, 'DCTO': 0.0, 'CASHBACK': 2.529548458, 'IS_PRIME': False}",0.952,2020-01-24,False
192,0.68227845,"{'GENERO': 'F', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Guadalajara', 'TIPO_TC': 'Fsica', 'MONTO': 842.8661964, 'HORA': 15, 'DEVICE_SCORE': 5, 'LINEA_TC': 41000, 'INTERES_TC': 60, 'DCTO': 0.0, 'CASHBACK': 8.428661964, 'IS_PRIME': False}",0.952,2020-01-23,False
192,0.1592743,"{'GENERO': 'F', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Wednesday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Guadalajara', 'TIPO_TC': 'Fsica', 'MONTO': 793.7618382, 'HORA': 1, 'DEVICE_SCORE': 5, 'LINEA_TC': 41000, 'INTERES_TC': 60, 'DCTO': 0.0, 'CASHBACK': 7.937618382, 'IS_PRIME': False}",0.952,2020-01-29,False
194,0.1265386,"{'GENERO': 'M', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': 'Super', 'CIUDAD': 'Guadalajara', 'TIPO_TC': 'Fsica', 'MONTO': 922.5479723, 'HORA': 6, 'DEVICE_SCORE': 5, 'LINEA_TC': 25000, 'INTERES_TC': 57, 'DCTO': 92.25479723, 'CASHBACK': 8.302931751, 'IS_PRIME': False}",0.952,2020-01-23,False
196,0.5008483,"{'GENERO': 'F', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Sunday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Guadalajara', 'TIPO_TC': 'Fsica', 'MONTO': 10.9610649, 'HORA': 3, 'DEVICE_SCORE': 1, 'LINEA_TC': 66000, 'INTERES_TC': 58, 'DCTO': 0.0, 'CASHBACK': 0.109610649, 'IS_PRIME': False}",0.952,2020-01-26,False
196,0.16566552,"{'GENERO': 'F', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Friday', 'ESTABLECIMIENTO': 'Super', 'CIUDAD': 'Guadalajara', 'TIPO_TC': 'Fsica', 'MONTO': 746.412322, 'HORA': 4, 'DEVICE_SCORE': 3, 'LINEA_TC': 66000, 'INTERES_TC': 58, 'DCTO': 74.6412322, 'CASHBACK': 6.717710898, 'IS_PRIME': False}",0.952,2020-01-24,False
196,0.7833409,"{'GENERO': 'F', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Sunday', 'ESTABLECIMIENTO': 'Farmacia', 'CIUDAD': 'Guadalajara', 'TIPO_TC': 'Fsica', 'MONTO': 909.5580857, 'HORA': 16, 'DEVICE_SCORE': 1, 'LINEA_TC': 66000, 'INTERES_TC': 58, 'DCTO': 0.0, 'CASHBACK': 9.095580857, 'IS_PRIME': False}",0.952,2020-01-26,False
197,0.7566324,"{'GENERO': 'M', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Guadalajara', 'TIPO_TC': 'Virtual', 'MONTO': 150.5140824, 'HORA': 4, 'DEVICE_SCORE': 4, 'LINEA_TC': 97000, 'INTERES_TC': 33, 'DCTO': 15.05140824, 'CASHBACK': 2.709253484, 'IS_PRIME': False}",0.952,2020-01-30,False
197,0.7107391,"{'GENERO': 'M', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Tuesday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Guadalajara', 'TIPO_TC': 'Fsica', 'MONTO': 946.7288314, 'HORA': 18, 'DEVICE_SCORE': 2, 'LINEA_TC': 97000, 'INTERES_TC': 33, 'DCTO': 189.3457663, 'CASHBACK': 7.573830651, 'IS_PRIME': False}",0.952,2020-01-28,False
197,0.4530211,"{'GENERO': 'M', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Friday', 'ESTABLECIMIENTO': 'Super', 'CIUDAD': 'Guadalajara', 'TIPO_TC': 'Fsica', 'MONTO': 136.8379423, 'HORA': 2, 'DEVICE_SCORE': 2, 'LINEA_TC': 97000, 'INTERES_TC': 33, 'DCTO': 0.0, 'CASHBACK': 1.368379423, 'IS_PRIME': False}",0.952,2020-01-24,False
201,0.52233696,"{'GENERO': 'F', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Monday', 'ESTABLECIMIENTO': 'Abarrotes', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 828.8919816, 'HORA': 20, 'DEVICE_SCORE': 2, 'LINEA_TC': 38000, 'INTERES_TC': 32, 'DCTO': 0.0, 'CASHBACK': 8.288919816, 'IS_PRIME': False}",0.952,2020-01-27,False
202,0.6454318,"{'GENERO': 'M', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Tuesday', 'ESTABLECIMIENTO': 'Farmacia', 'CIUDAD': 'Monterrey', 'TIPO_TC': 'Virtual', 'MONTO': 85.28014228, 'HORA': 15, 'DEVICE_SCORE': 3, 'LINEA_TC': 39000, 'INTERES_TC': 49, 'DCTO': 8.528014228, 'CASHBACK': 1.535042561, 'IS_PRIME': False}",0.952,2020-01-28,False
203,0.35280952,"{'GENERO': 'M', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Friday', 'ESTABLECIMIENTO': 'Abarrotes', 'CIUDAD': 'Merida', 'TIPO_TC': 'Fsica', 'MONTO': 731.0771529, 'HORA': 12, 'DEVICE_SCORE': 5, 'LINEA_TC': 28000, 'INTERES_TC': 49, 'DCTO': 0.0, 'CASHBACK': 7.310771529, 'IS_PRIME': False}",0.952,2020-01-24,False
203,0.22512491,"{'GENERO': 'M', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Tuesday', 'ESTABLECIMIENTO': 'Farmacia', 'CIUDAD': 'Merida', 'TIPO_TC': 'Fsica', 'MONTO': 510.5770864, 'HORA': 15, 'DEVICE_SCORE': 3, 'LINEA_TC': 28000, 'INTERES_TC': 49, 'DCTO': 51.05770864, 'CASHBACK': 4.595193778, 'IS_PRIME': False}",0.952,2020-01-28,False
203,0.59766954,"{'GENERO': 'M', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': 'Farmacia', 'CIUDAD': 'Merida', 'TIPO_TC': 'Virtual', 'MONTO': 57.15896297, 'HORA': 8, 'DEVICE_SCORE': 5, 'LINEA_TC': 28000, 'INTERES_TC': 49, 'DCTO': 5.715896297, 'CASHBACK': 1.028861333, 'IS_PRIME': False}",0.952,2020-01-30,False
204,0.15725312,"{'GENERO': 'M', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Friday', 'ESTABLECIMIENTO': 'Farmacia', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 996.4784908, 'HORA': 10, 'DEVICE_SCORE': 4, 'LINEA_TC': 75000, 'INTERES_TC': 55, 'DCTO': 0.0, 'CASHBACK': 9.964784908, 'IS_PRIME': False}",0.952,2020-01-24,False
204,0.063291505,"{'GENERO': 'M', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Friday', 'ESTABLECIMIENTO': nan, 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 937.275757, 'HORA': 17, 'DEVICE_SCORE': 4, 'LINEA_TC': 75000, 'INTERES_TC': 55, 'DCTO': 0.0, 'CASHBACK': 9.37275757, 'IS_PRIME': False}",0.952,2020-01-24,False
205,0.3954017,"{'GENERO': 'F', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Friday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Guadalajara', 'TIPO_TC': 'Fsica', 'MONTO': 326.6884863, 'HORA': 13, 'DEVICE_SCORE': 5, 'LINEA_TC': 45000, 'INTERES_TC': 44, 'DCTO': 0.0, 'CASHBACK': 3.266884863, 'IS_PRIME': False}",0.952,2020-01-24,False
206,0.2857344,"{'GENERO': 'F', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Toluca', 'TIPO_TC': 'Virtual', 'MONTO': 572.8773284, 'HORA': 12, 'DEVICE_SCORE': 2, 'LINEA_TC': 86000, 'INTERES_TC': 34, 'DCTO': 0.0, 'CASHBACK': 11.45754657, 'IS_PRIME': False}",0.952,2020-01-30,False
206,0.35270727,"{'GENERO': 'F', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Monday', 'ESTABLECIMIENTO': 'Farmacia', 'CIUDAD': 'Toluca', 'TIPO_TC': 'Fsica', 'MONTO': 776.2187482, 'HORA': 10, 'DEVICE_SCORE': 1, 'LINEA_TC': 86000, 'INTERES_TC': 34, 'DCTO': 77.62187482, 'CASHBACK': 6.985968734, 'IS_PRIME': False}",0.952,2020-01-27,False
206,0.3136899,"{'GENERO': 'F', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': 'MPago', 'CIUDAD': 'Toluca', 'TIPO_TC': 'Fsica', 'MONTO': 666.5738063, 'HORA': 19, 'DEVICE_SCORE': 4, 'LINEA_TC': 86000, 'INTERES_TC': 34, 'DCTO': 66.65738063, 'CASHBACK': 5.999164256, 'IS_PRIME': False}",0.952,2020-01-23,False
206,0.7919556,"{'GENERO': 'F', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': 'Restaurante', 'CIUDAD': 'Toluca', 'TIPO_TC': 'Virtual', 'MONTO': 974.794775, 'HORA': 4, 'DEVICE_SCORE': 3, 'LINEA_TC': 86000, 'INTERES_TC': 34, 'DCTO': 0.0, 'CASHBACK': 19.4958955, 'IS_PRIME': False}",0.952,2020-01-23,False
206,0.25786722,"{'GENERO': 'F', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Saturday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Toluca', 'TIPO_TC': 'Fsica', 'MONTO': 158.2764329, 'HORA': 12, 'DEVICE_SCORE': 2, 'LINEA_TC': 86000, 'INTERES_TC': 34, 'DCTO': 0.0, 'CASHBACK': 1.582764329, 'IS_PRIME': False}",0.952,2020-01-25,False
207,0.7611682,"{'GENERO': 'M', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': 'Farmacia', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 576.6703485, 'HORA': 22, 'DEVICE_SCORE': 5, 'LINEA_TC': 30000, 'INTERES_TC': 40, 'DCTO': 57.66703485, 'CASHBACK': 5.190033136, 'IS_PRIME': False}",0.952,2020-01-30,False
208,0.8082127,"{'GENERO': 'M', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Friday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Guadalajara', 'TIPO_TC': 'Fsica', 'MONTO': 720.5312355, 'HORA': 5, 'DEVICE_SCORE': 4, 'LINEA_TC': 54000, 'INTERES_TC': 37, 'DCTO': 0.0, 'CASHBACK': 7.205312355, 'IS_PRIME': False}",0.952,2020-01-24,False
209,0.71122205,"{'GENERO': 'M', 'OS': 'WEB', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': 'Super', 'CIUDAD': nan, 'TIPO_TC': 'Fsica', 'MONTO': 112.8664476, 'HORA': 8, 'DEVICE_SCORE': 1, 'LINEA_TC': 72000, 'INTERES_TC': 46, 'DCTO': 0.0, 'CASHBACK': 1.128664476, 'IS_PRIME': False}",0.952,2020-01-30,False
210,0.4173755,"{'GENERO': 'F', 'OS': ',', 'DIA_DE_LA_SEMANA': 'Sunday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Monterrey', 'TIPO_TC': 'Virtual', 'MONTO': 668.307507, 'HORA': 2, 'DEVICE_SCORE': 1, 'LINEA_TC': 32000, 'INTERES_TC': 60, 'DCTO': 0.0, 'CASHBACK': 13.36615014, 'IS_PRIME': False}",0.952,2020-01-26,False
210,0.43761003,"{'GENERO': 'F', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Monterrey', 'TIPO_TC': 'Virtual', 'MONTO': 239.0128429, 'HORA': 21, 'DEVICE_SCORE': 4, 'LINEA_TC': 32000, 'INTERES_TC': 60, 'DCTO': 0.0, 'CASHBACK': 4.780256858, 'IS_PRIME': False}",0.952,2020-01-23,False
210,0.16577996,"{'GENERO': 'F', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Saturday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Monterrey', 'TIPO_TC': 'Fsica', 'MONTO': 28.2159622, 'HORA': 3, 'DEVICE_SCORE': 2, 'LINEA_TC': 32000, 'INTERES_TC': 60, 'DCTO': 0.0, 'CASHBACK': 0.282159622, 'IS_PRIME': False}",0.952,2020-01-25,False
211,0.19560695,"{'GENERO': 'M', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Tuesday', 'ESTABLECIMIENTO': 'Abarrotes', 'CIUDAD': 'Guadalajara', 'TIPO_TC': 'Fsica', 'MONTO': 738.5576251, 'HORA': 7, 'DEVICE_SCORE': 2, 'LINEA_TC': 74000, 'INTERES_TC': 49, 'DCTO': 0.0, 'CASHBACK': 7.385576251, 'IS_PRIME': True}",0.952,2020-01-28,False
211,0.8890457,"{'GENERO': 'M', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Friday', 'ESTABLECIMIENTO': 'Abarrotes', 'CIUDAD': 'Guadalajara', 'TIPO_TC': 'Fsica', 'MONTO': 165.4308319, 'HORA': 1, 'DEVICE_SCORE': 2, 'LINEA_TC': 74000, 'INTERES_TC': 49, 'DCTO': 0.0, 'CASHBACK': 1.654308319, 'IS_PRIME': True}",0.952,2020-01-24,False
211,0.67970955,"{'GENERO': 'M', 'OS': 'ANDROID', 'DIA_DE_LA_SEMANA': 'Thursday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Guadalajara', 'TIPO_TC': 'Virtual', 'MONTO': 717.4229621, 'HORA': 22, 'DEVICE_SCORE': 4, 'LINEA_TC': 74000, 'INTERES_TC': 49, 'DCTO': 0.0, 'CASHBACK': 14.34845924, 'IS_PRIME': True}",0.952,2020-01-23,False
211,0.29459268,"{'GENERO': 'M', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Wednesday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Guadalajara', 'TIPO_TC': 'Fsica', 'MONTO': 591.244976, 'HORA': 3, 'DEVICE_SCORE': 2, 'LINEA_TC': 74000, 'INTERES_TC': 49, 'DCTO': 59.1244976, 'CASHBACK': 5.321204784, 'IS_PRIME': True}",0.952,2020-01-29,False
212,0.33619702,"{'GENERO': 'F', 'OS': '%%', 'DIA_DE_LA_SEMANA': 'Friday', 'ESTABLECIMIENTO': nan, 'CIUDAD': 'Toluca', 'TIPO_TC': 'Fsica', 'MONTO': 938.3013937, 'HORA': 21, 'DEVICE_SCORE': 3, 'LINEA_TC': 99000, 'INTERES_TC': 59, 'DCTO': 0.0, 'CASHBACK': 9.383013937, 'IS_PRIME': False}",0.952,2020-01-24,False
