MONTO,HORA,DEVICE_SCORE,LINEA_TC,INTERES_TC,DCTO,CASHBACK,IS_PRIME,FRAUDE,GENERO_F,GENERO_M,OS_WEB,OS_ANDROID,OS_OTHER,DIA_DE_LA_SEMANA_MONDAY,DIA_DE_LA_SEMANA_TUESDAY,DIA_DE_LA_SEMANA_WEDNESDAY,DIA_DE_LA_SEMANA_THURSDAY,DIA_DE_LA_SEMANA_FRIDAY,DIA_DE_LA_SEMANA_SATURDAY,DIA_DE_LA_SEMANA_SUNDAY,ESTABLECIMIENTO_RESTAURANTE,ESTABLECIMIENTO_ABARROTES,ESTABLECIMIENTO_SUPER,ESTABLECIMIENTO_MPAGO,ESTABLECIMIENTO_FARMACIA,ESTABLECIMIENTO_OTHER,CIUDAD_TOLUCA,CIUDAD_GUADALAJARA,CIUDAD_MERIDA,CIUDAD_MONTERREY,CIUDAD_OTHER,TIPO_TC_FSICA,TIPO_TC_VIRTUAL
869.1371178,7.0,4.0,74000.0,52.0,0.0,8.691371178,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
782.1400618,3.0,5.0,28000.0,59.0,78.21400618,7.039260556,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
60.87380991,10.0,4.0,71000.0,59.0,6.087380991,0.547864289,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
472.6941577,18.0,1.0,37000.0,57.0,0.0,4.726941577,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
488.2281634,10.0,4.0,56000.0,38.0,0.0,4.882281634,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
237.5600429,9.0,2.0,39000.0,40.0,0.0,2.375600429,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
267.2708135,19.0,4.0,25000.0,59.0,0.0,5.345416269,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
230.9907634,23.0,1.0,25000.0,49.0,0.0,2.309907634,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
335.7174707,19.0,2.0,28000.0,52.0,0.0,3.357174707,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
53.53442301,8.0,1.0,49000.0,50.0,0.0,0.53534423,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
199.315627,12.0,5.0,39000.0,40.0,19.9315627,1.793840643,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
424.1701064,23.0,2.0,50000.0,41.0,42.41701064,3.817530957,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
428.9262767,5.0,2.0,84000.0,42.0,0.0,8.578525534,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
650.229849,8.0,1.0,69000.0,52.0,65.0229849,11.70413728,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
89.09571382,15.0,4.0,93000.0,49.0,8.909571382,1.603722849,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
18.41954274,12.0,4.0,51000.0,53.0,0.0,0.184195427,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
948.7187643,16.0,1.0,88000.0,43.0,94.87187643,17.07693776,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1.635066916,19.0,3.0,38000.0,60.0,0.0,0.016350669,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
796.7147991,4.0,1.0,44000.0,39.0,0.0,15.93429598,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
815.6592744,3.0,2.0,52000.0,39.0,81.56592744,7.34093347,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
535.1322023,9.0,4.0,44000.0,57.0,0.0,5.351322023,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
114.1968718,5.0,5.0,30000.0,36.0,0.0,2.283937436,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
832.8036386,4.0,3.0,33000.0,63.0,83.28036386,14.99046549,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
886.2430076,11.0,4.0,44000.0,40.0,0.0,8.862430076,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
433.3902117,14.0,4.0,74000.0,61.0,0.0,4.333902117,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
997.8521722,5.0,5.0,75000.0,49.0,99.78521722,8.98066955,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
631.5105642,12.0,2.0,54000.0,50.0,0.0,6.315105642,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
362.0010435,9.0,3.0,81000.0,59.0,36.20010435,6.516018783,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
479.9668343,16.0,1.0,56000.0,33.0,0.0,4.799668343,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
655.3401291,22.0,4.0,49000.0,47.0,131.0680258,5.242721032,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
722.6940061,4.0,3.0,37000.0,59.0,0.0,7.226940061,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
899.4462982,3.0,5.0,59000.0,34.0,89.94462982,8.095016684,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
532.6157952,14.0,3.0,72000.0,53.0,0.0,5.326157952,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
358.4404057,1.0,5.0,29000.0,53.0,0.0,7.168808114,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
132.2576576,9.0,3.0,82000.0,42.0,13.22576576,1.190318919,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
830.0736307,9.0,4.0,54000.0,47.0,83.00736307,7.470662676,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
322.8685858,4.0,3.0,89000.0,48.0,32.28685858,5.811634544,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
882.121931,17.0,3.0,41000.0,41.0,0.0,8.82121931,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
66.29345785,12.0,3.0,78000.0,58.0,0.0,0.662934578,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
18.42653966,6.0,1.0,41000.0,56.0,0.0,0.368530793,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
821.8258901,23.0,1.0,82000.0,32.0,0.0,8.218258901,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
653.9519056,12.0,2.0,93000.0,47.0,65.39519056,5.885567151,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
369.3516591,21.0,3.0,78000.0,58.0,36.93516591,3.324164932,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
74.2602448,5.0,1.0,59000.0,54.0,0.0,0.742602448,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
699.6341888,20.0,1.0,45000.0,59.0,0.0,6.996341888,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
518.8284131,11.0,3.0,97000.0,57.0,0.0,5.188284131,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
171.3504417,3.0,4.0,52000.0,46.0,0.0,1.713504417,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
230.9147361,13.0,5.0,40000.0,41.0,0.0,2.309147361,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
104.0133068,7.0,4.0,30000.0,54.0,0.0,1.040133068,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
124.5594921,23.0,2.0,70000.0,33.0,0.0,2.491189842,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
14.79528911,16.0,2.0,93000.0,41.0,0.0,0.147952891,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
218.4951285,17.0,2.0,40000.0,45.0,21.84951285,3.932912313,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
448.9609638,23.0,3.0,67000.0,32.0,0.0,4.489609638,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
328.4584225,12.0,3.0,69000.0,59.0,0.0,3.284584225,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
329.6157377,10.0,1.0,30000.0,53.0,32.96157377,2.966541639,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
553.845485,23.0,5.0,42000.0,38.0,55.3845485,4.984609365,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
732.2332447,5.0,4.0,66000.0,38.0,0.0,7.322332447,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
170.4995798,13.0,3.0,29000.0,45.0,0.0,1.704995798,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
552.2589272,16.0,4.0,27000.0,45.0,0.0,5.522589272,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
71.6260087,17.0,4.0,62000.0,33.0,0.0,0.716260087,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
167.2046578,11.0,5.0,28000.0,52.0,0.0,3.344093156,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
901.4256987,7.0,3.0,34000.0,36.0,0.0,18.02851397,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
783.224842,7.0,3.0,61000.0,43.0,0.0,7.83224842,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
270.949722,2.0,4.0,86000.0,48.0,0.0,2.70949722,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
548.8696978,12.0,5.0,90000.0,47.0,0.0,5.488696978,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
2.339060976,4.0,3.0,79000.0,47.0,0.0,0.02339061,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
670.2214238,4.0,3.0,62000.0,64.0,0.0,6.702214238,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
258.2648631,22.0,5.0,26000.0,55.0,25.82648631,2.324383768,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
183.3376969,19.0,3.0,83000.0,47.0,0.0,1.833376969,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
442.4785111,21.0,4.0,61000.0,50.0,88.49570223,7.079656178,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
935.7991503,10.0,3.0,55000.0,38.0,93.57991503,8.422192353,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
39.13615908,9.0,4.0,87000.0,60.0,0.0,0.391361591,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
980.3588188,17.0,2.0,38000.0,64.0,0.0,19.60717638,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
943.3991929,23.0,2.0,82000.0,60.0,94.33991929,8.490592736,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
782.5140321,2.0,4.0,33000.0,55.0,78.25140321,14.08525258,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
364.6720861,10.0,4.0,37000.0,36.0,36.46720861,6.564097549,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
123.2420159,15.0,1.0,67000.0,43.0,0.0,1.232420159,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
949.6527904,13.0,3.0,88000.0,51.0,0.0,9.496527904,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
225.2027453,7.0,1.0,28000.0,64.0,22.52027453,4.053649416,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
24.51022485,14.0,3.0,73000.0,35.0,0.0,0.245102249,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
533.3342408,20.0,5.0,70000.0,32.0,53.33342408,4.800008167,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
824.5127127,11.0,2.0,39000.0,33.0,0.0,16.49025425,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
293.1865943,1.0,5.0,74000.0,50.0,29.31865943,2.638679349,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
967.5068303,7.0,1.0,75000.0,62.0,0.0,9.675068303,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
423.6798264,19.0,1.0,55000.0,43.0,42.36798264,3.813118438,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
153.7158254,23.0,4.0,96000.0,52.0,0.0,3.074316508,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
370.5369021,18.0,3.0,93000.0,58.0,74.10738043,5.928590434,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
851.7585603,5.0,1.0,82000.0,34.0,0.0,17.03517121,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
863.6126366,9.0,2.0,43000.0,37.0,0.0,8.636126366,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
291.257331,19.0,2.0,92000.0,37.0,0.0,5.825146619,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
976.4639372,16.0,1.0,52000.0,64.0,0.0,9.764639372,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
250.4905603,20.0,1.0,58000.0,54.0,0.0,5.009811207,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
93.22847122,6.0,3.0,47000.0,45.0,9.322847122,1.678112482,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
212.2314532,1.0,5.0,99000.0,51.0,21.22314532,1.910083079,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
633.608673,8.0,5.0,45000.0,60.0,0.0,6.33608673,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
638.1286029,17.0,5.0,57000.0,33.0,0.0,6.381286029,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
287.8103294,22.0,1.0,70000.0,47.0,0.0,5.756206588,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
227.7330597,10.0,4.0,94000.0,53.0,22.77330597,4.099195075,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
533.6018449,17.0,5.0,97000.0,41.0,53.36018449,4.802416604,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
668.5793146,23.0,3.0,71000.0,57.0,0.0,6.685793146,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
497.7188411,18.0,5.0,76000.0,47.0,0.0,9.954376822,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
240.7682198,11.0,3.0,92000.0,42.0,0.0,2.407682198,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
80.16286983,20.0,4.0,77000.0,55.0,8.016286983,0.721465828,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
54.11526686,12.0,3.0,96000.0,44.0,0.0,0.541152669,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
374.3983576,19.0,3.0,49000.0,53.0,0.0,3.743983576,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
791.4752634,3.0,2.0,81000.0,42.0,79.14752634,7.12327737,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
593.054755,5.0,2.0,99000.0,46.0,0.0,11.8610951,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
817.0288944,16.0,3.0,59000.0,38.0,0.0,8.170288944,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
374.2707835,9.0,2.0,98000.0,33.0,37.42707835,3.368437051,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
368.5217723,1.0,3.0,66000.0,38.0,0.0,3.685217723,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
842.2223335,7.0,1.0,37000.0,41.0,0.0,8.422223335,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
984.8086598,7.0,2.0,87000.0,50.0,0.0,9.848086598,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
697.905002,20.0,2.0,37000.0,54.0,69.7905002,6.281145018,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0
341.7842128,4.0,4.0,67000.0,42.0,0.0,3.417842128,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
53.848543,8.0,5.0,59000.0,38.0,0.0,0.53848543,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
385.7164986,23.0,4.0,59000.0,42.0,0.0,3.857164986,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
170.982062,17.0,1.0,85000.0,33.0,0.0,1.70982062,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
704.2193437,3.0,5.0,81000.0,63.0,0.0,14.08438687,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
864.3263722,4.0,3.0,31000.0,57.0,86.43263722,15.5578747,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
53.78415579,10.0,5.0,25000.0,49.0,0.0,0.537841558,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
906.5218532,21.0,1.0,58000.0,44.0,0.0,9.065218532,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
587.0507173,17.0,3.0,35000.0,58.0,117.4101435,4.696405738,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
561.3759879,10.0,2.0,54000.0,48.0,0.0,5.613759879,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
202.9048658,1.0,4.0,46000.0,46.0,0.0,4.058097317,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
121.0576314,19.0,4.0,67000.0,43.0,0.0,1.210576314,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
100.0614688,6.0,2.0,96000.0,34.0,0.0,1.000614688,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
646.2004215,7.0,4.0,33000.0,49.0,0.0,6.462004215,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
269.7030349,14.0,5.0,52000.0,33.0,0.0,2.697030349,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
598.7008507,13.0,4.0,70000.0,55.0,0.0,5.987008507,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
895.2869321,14.0,3.0,33000.0,63.0,0.0,17.90573864,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
545.7326006,23.0,4.0,61000.0,33.0,0.0,5.457326006,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
929.7010293,5.0,2.0,70000.0,42.0,92.97010293,16.73461853,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
84.21019975,2.0,1.0,75000.0,32.0,0.0,0.842101998,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
895.4632708,14.0,5.0,63000.0,46.0,0.0,17.90926542,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
601.6534603,10.0,2.0,85000.0,33.0,0.0,6.016534603,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
231.751229,11.0,5.0,89000.0,35.0,0.0,2.31751229,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
512.6750487,12.0,1.0,54000.0,55.0,0.0,10.25350097,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
373.8916078,9.0,5.0,60000.0,32.0,0.0,3.738916078,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
267.5776231,10.0,2.0,58000.0,58.0,0.0,2.675776231,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
85.38650888,19.0,1.0,33000.0,43.0,0.0,0.853865089,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
548.2809896,11.0,4.0,95000.0,51.0,0.0,5.482809896,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
345.563603,12.0,3.0,78000.0,35.0,34.5563603,3.110072427,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
795.8571366,9.0,3.0,33000.0,62.0,0.0,7.958571366,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
99.08360428,19.0,2.0,63000.0,35.0,9.908360428,0.891752439,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
227.1803742,6.0,1.0,61000.0,49.0,22.71803742,2.044623368,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
102.0223137,11.0,2.0,51000.0,45.0,0.0,1.020223137,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
795.936092,5.0,3.0,29000.0,59.0,0.0,7.95936092,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
728.6783521,11.0,2.0,96000.0,39.0,0.0,7.286783521,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
296.8551746,21.0,4.0,25000.0,63.0,0.0,2.968551746,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
138.3967652,17.0,5.0,88000.0,61.0,0.0,1.383967652,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
897.0693841,17.0,2.0,58000.0,37.0,89.70693841,16.14724891,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
624.788031,16.0,5.0,39000.0,37.0,62.4788031,5.623092279,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
443.5393614,23.0,1.0,63000.0,49.0,0.0,4.435393614,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
403.7731001,18.0,1.0,93000.0,43.0,0.0,8.075462003,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
